PassengerId,Age,CryoSleep,Total_Spend,Transported
4369_01,19,False,857,False
4370_01,21,False,1608,False
4371_01,27,False,3703,True
4371_02,39,False,5449,False
4371_03,22,True,0,True
4371_04,25,False,9841,True
4371_05,34,False,9784,True
4372_01,54,True,0,True
4372_02,42,False,955,False
4373_01,36,False,737,False
4376_01,43,False,623,True
4382_01,23,False,604,True
4383_01,57,False,0,True
4386_01,54,False,0,True
4386_02,51,False,17703,True
4387_01,32,False,651,False
4388_01,33,False,0,True
4390_01,8,True,0,True
4390_02,44,True,0,True
4390_03,27,False,1225,False
4391_01,48,False,786,True
4392_01,13,False,771,False
4393_01,5,True,0,False
4393_02,18,False,788,False
4395_01,23,False,918,False
4396_01,23,False,810,False
4397_01,35,True,0,True
4399_01,25,False,884,False
4400_01,32,False,1299,False
4400_02,0,False,0,True
4400_03,5,True,0,True
4401_01,16,True,0,True
4401_02,18,True,0,True
4402_01,29,True,0,False
4403_01,55,False,1469,False
4403_02,41,False,773,False
4404_01,38,False,527,False
4405_01,27,True,0,True
4407_01,55,True,0,True
4408_01,75,True,0,True
4409_01,50,False,1976,True
4410_01,23,False,784,False
4411_01,37,False,769,True
4413_01,33,False,854,False
4415_01,45,False,1309,False
4416_01,47,True,0,True
4422_01,13,True,0,True
4422_02,29,False,7793,True
4424_01,19,False,3644,False
4426_01,30,True,0,True
4427_01,39,False,3874,False
4427_02,31,False,3163,False
4428_01,29,False,12626,True
4429_01,16,False,1172,False
4430_01,18,False,1515,True
4431_01,38,False,1435,False
4432_01,50,True,0,False
4433_01,21,True,0,False
4436_01,22,True,0,True
4437_01,20,True,0,True
4438_01,36,False,1192,False
4440_01,23,False,353,True
4441_01,31,True,0,True
4441_02,39,True,0,True
4441_03,50,False,4826,True
4444_01,40,False,990,False
4445_01,28,False,645,False
4446_01,38,False,4429,False
4446_02,37,False,10750,False
4446_03,59,True,0,True
4446_04,41,False,6478,True
4446_05,33,False,6277,True
4447_01,54,True,0,True
4448_01,40,False,2414,True
4449_01,43,False,1057,True
4450_01,26,True,0,True
4450_02,65,False,7200,True
4450_03,22,True,0,True
4450_04,28,False,6921,False
4451_01,35,True,0,True
4452_01,30,True,0,True
4453_01,28,False,3001,False
4456_01,23,False,294,True
4457_01,24,False,755,True
4459_01,16,True,0,True
4461_01,18,True,0,True
4462_01,20,False,803,False
4463_01,29,True,0,True
4463_02,29,True,0,True
4464_01,21,False,0,False
4465_01,2,True,0,False
4465_02,43,False,3173,False
4465_03,28,False,6444,False
4466_01,31,False,4653,False
4467_01,23,False,756,True
4469_01,26,True,0,True
4469_02,43,False,5094,False
4470_01,28,False,1554,False
4472_01,24,False,1780,False
4472_02,27,False,748,False
4473_01,13,False,2924,False
4473_02,27,False,1021,False
4474_01,2,True,0,True
4474_02,24,True,0,True
4474_03,2,True,0,True
4475_01,50,False,2768,False
4475_02,27,True,0,True
4476_01,26,False,1457,False
4477_01,31,False,40,False
4479_01,28,False,3574,False
4482_01,4,False,0,False
4482_02,9,False,0,True
4482_03,0,False,0,True
4482_04,35,True,0,False
4482_05,3,True,0,True
4483_01,25,False,2384,False
4483_02,63,False,3149,False
4485_01,34,True,0,True
4485_02,35,False,3701,False
4486_01,26,True,0,True
4487_01,39,False,854,False
4490_01,34,False,2032,False
4491_01,36,False,3855,False
4492_01,46,True,0,True
4493_01,26,False,1409,True
4494_01,28,True,0,True
4496_01,20,False,3154,True
4497_01,35,True,0,False
4498_01,11,False,0,False
4498_02,14,True,0,False
4498_03,4,True,0,True
4498_04,11,False,0,False
4498_05,31,True,0,True
4498_06,15,False,893,True
4498_07,39,False,907,False
4498_08,7,False,0,False
4500_01,24,False,716,False
4501_01,22,True,0,True
4502_01,26,True,0,False
4505_01,53,False,3328,True
4505_02,40,False,279,False
4506_01,19,False,1049,False
4508_01,54,False,1320,False
4508_02,21,False,1298,False
4508_03,25,False,1348,False
4509_01,48,False,1014,True
4509_02,41,False,1135,True
4509_03,13,False,3273,True
4510_01,57,False,0,True
4511_01,25,True,0,True
4511_02,48,True,0,True
4512_01,34,False,1299,False
4514_01,16,True,0,True
4515_01,0,False,0,False
4515_02,15,False,3930,True
4516_01,37,False,930,False
4517_01,37,False,1995,False
4518_01,49,False,1816,False
4521_01,18,False,748,False
4522_01,25,False,903,True
4524_01,27,False,2166,True
4529_01,43,False,833,False
4530_01,20,False,691,False
4531_01,54,True,0,True
4532_01,30,True,0,True
4533_01,37,True,0,True
4534_01,30,False,655,True
4535_01,20,False,724,False
4535_02,20,False,909,False
4537_01,24,False,2151,False
4538_01,44,False,869,False
4539_01,0,False,0,True
4539_02,15,True,0,True
4542_01,19,True,0,True
4542_02,20,True,0,True
4543_01,20,False,1850,False
4544_01,34,True,0,True
4546_01,17,False,0,True
4547_01,20,False,828,True
4549_01,42,False,1619,False
4550_01,28,False,696,True
4552_01,43,False,2504,True
4553_01,55,False,5733,False
4555_01,21,False,808,False
4557_01,17,False,986,False
4558_01,54,False,18596,False
4559_01,25,False,754,True
4560_01,27,False,908,True
4561_01,45,False,6631,False
4562_01,31,True,0,True
4563_01,19,True,0,True
4564_01,30,False,49,False
4565_01,24,False,704,False
4567_01,27,False,933,False
4568_01,42,False,5963,False
4569_01,29,True,0,True
4569_02,37,False,6429,False
4570_01,64,True,0,True
4571_01,24,True,0,True
4572_01,23,False,809,False
4573_01,22,False,758,True
4574_01,23,False,1861,False
4575_01,21,False,796,False
4576_01,37,False,1553,False
4577_01,17,False,2429,True
4580_01,35,True,0,True
4581_01,33,False,5755,True
4581_02,37,False,2617,True
4585_01,32,False,7570,False
4586_01,31,False,547,False
4587_01,27,False,10554,False
4591_01,34,True,0,True
4592_01,9,False,0,True
4592_02,25,True,0,True
4592_03,29,True,0,True
4592_04,1,True,0,True
4593_01,30,False,808,True
4594_01,64,False,5629,False
4594_02,31,False,27848,False
4594_03,27,False,3200,True
4594_04,27,False,15991,False
4595_01,25,True,0,True
4596_01,28,True,0,True
4597_01,32,True,0,True
4602_01,36,False,727,False
4603_01,26,False,3888,True
4603_02,36,False,18537,False
4604_01,37,False,1792,False
4605_01,45,False,774,False
4606_01,22,False,3801,False
4606_02,24,False,9570,False
4607_01,23,False,774,False
4608_01,31,False,1051,True
4609_01,37,False,7565,False
4610_01,28,False,1019,False
4611_01,23,True,0,True
4612_01,14,False,770,True
4613_01,40,True,0,True
4615_01,42,False,2599,True
4617_01,53,False,1442,False
4620_01,46,True,0,False
4621_01,28,False,2082,True
4622_01,25,True,0,True
4623_01,34,False,44,True
4624_01,58,False,1348,False
4625_01,31,False,2522,True
4625_02,24,True,0,True
4625_03,52,False,3455,True
4625_04,25,True,0,True
4625_05,17,True,0,True
4625_06,27,False,3581,False
4625_07,29,True,0,True
4628_01,45,False,8573,True
4630_01,28,False,692,True
4631_01,25,True,0,True
4632_01,57,True,0,True
4632_02,68,True,0,True
4632_03,26,False,11426,False
4632_04,52,False,4314,False
4632_05,36,False,5843,False
4633_01,41,False,753,False
4634_01,14,False,906,False
4635_01,16,True,0,True
4637_01,24,False,1173,False
4638_01,62,False,3375,True
4640_01,26,False,810,True
4641_01,45,False,871,False
4642_01,41,False,4442,False
4643_01,36,False,724,True
4644_01,13,False,3096,True
4645_01,48,False,9636,True
4645_02,27,True,0,True
4646_01,22,False,670,True
4648_01,39,False,640,True
4649_01,45,False,1625,False
4650_01,42,False,1778,False
4651_01,33,False,8346,True
4652_01,27,False,997,True
4653_01,47,False,788,False
4654_01,20,True,0,True
4655_01,32,True,0,True
4655_02,54,True,0,True
4656_01,23,False,2118,False
4656_02,9,False,0,False
4657_01,17,False,849,False
4658_01,26,False,4152,False
4658_02,38,False,7396,False
4659_01,24,False,703,False
4661_01,30,False,2525,True
4661_02,2,True,0,False
4661_03,4,True,0,True
4661_04,9,True,0,False
4661_05,30,False,3437,False
4661_06,5,True,0,False
4661_07,2,False,0,False
4662_01,32,False,7833,False
4662_02,53,True,0,True
4662_03,46,False,4169,True
4663_01,2,True,0,True
4663_02,1,True,0,True
4663_03,11,True,0,True
4663_04,3,False,0,True
4663_05,33,True,0,True
4663_06,3,True,0,True
4664_01,38,False,994,False
4665_01,21,True,0,False
4667_01,41,True,0,True
4668_01,64,True,0,True
4668_02,27,True,0,True
4672_01,41,True,0,False
4673_01,19,False,639,False
4676_01,42,False,1804,True
4677_01,30,False,5882,False
4678_01,38,False,870,False
4679_01,63,False,7670,True
4680_01,17,False,40,False
4680_02,2,True,0,True
4680_03,19,True,0,True
4680_04,37,False,1182,False
4684_01,50,False,1128,True
4686_01,38,False,787,True
4689_01,28,False,4889,True
4690_01,35,True,0,True
4690_02,27,False,15815,False
4691_01,15,False,756,False
4693_01,29,False,6659,False
4693_02,65,True,0,True
4694_01,27,False,701,True
4695_01,0,False,0,True
4695_02,21,False,3149,False
4695_03,19,True,0,True
4696_01,39,True,0,True
4699_01,60,False,0,False
4704_01,30,False,6131,False
4706_01,30,True,0,False
4706_02,40,True,0,True
4708_01,26,False,1047,False
4709_01,38,False,2717,False
4710_01,22,False,2599,True
4710_02,27,False,2115,False
4711_01,65,False,1504,False
4712_01,61,True,0,True
4713_01,20,False,1244,False
4714_01,24,True,0,False
4717_01,16,True,0,False
4719_01,35,True,0,True
4720_01,21,False,864,True
4721_01,23,True,0,True
4723_01,17,False,764,True
4723_02,24,False,1068,False
4725_01,27,False,889,False
4726_01,26,False,3687,True
4726_02,26,False,5416,True
4726_03,20,False,3904,True
4726_04,28,True,0,True
4726_05,37,False,2252,True
4728_01,23,False,1289,False
4728_02,49,True,0,True
4730_01,50,False,7556,False
4732_01,4,True,0,True
4732_02,32,True,0,True
4732_03,44,False,0,True
4733_01,20,False,5648,True
4738_01,30,False,1573,False
4738_02,29,False,7347,False
4739_01,22,False,926,True
4741_01,35,True,0,True
4741_02,0,False,0,True
4741_03,6,False,0,True
4743_01,38,False,4819,True
4744_01,34,False,2124,True
4744_02,34,True,0,True
4746_01,27,False,627,False
4748_01,53,False,765,False
4750_01,28,False,2174,False
4750_02,31,False,3765,False
4752_01,56,False,1760,False
4753_01,36,False,1304,False
4754_01,30,False,791,False
4755_01,32,True,0,True
4756_01,44,True,0,True
4756_02,54,True,0,True
4757_01,24,False,2524,False
4758_01,44,False,871,False
4759_01,25,False,719,False
4762_01,35,True,0,True
4763_01,29,False,1191,True
4764_01,22,False,846,True
4769_01,22,True,0,True
4770_01,22,False,593,True
4770_02,18,True,0,True
4772_01,22,False,629,False
4773_01,52,False,1714,True
4774_01,0,True,0,True
4774_02,1,True,0,True
4774_03,34,False,2132,False
4774_04,6,True,0,True
4775_01,22,False,784,True
4777_01,31,True,0,True
4778_01,31,False,2083,False
4780_01,20,False,1014,False
4780_02,25,True,0,True
4782_01,23,True,0,True
4782_02,53,False,18934,False
4782_03,32,False,4338,False
4782_04,27,True,0,True
4782_05,48,False,12158,False
4783_01,37,False,12902,True
4784_01,21,True,0,True
4785_01,29,True,0,True
4786_01,46,True,0,True
4787_01,19,False,765,False
4788_01,22,False,778,False
4790_01,54,False,4519,False
4791_01,43,False,1706,True
4792_01,18,True,0,True
4793_01,36,False,4888,False
4793_02,20,False,5075,True
4794_01,63,False,703,False
4795_01,50,False,902,True
4796_01,13,False,1586,True
4796_02,43,True,0,True
4797_01,16,True,0,True
4798_01,31,True,0,True
4798_02,0,True,0,True
4798_03,10,True,0,True
4801_01,10,True,0,False
4803_01,55,False,1046,False
4804_01,18,False,1362,True
4804_02,7,False,0,True
4804_03,1,True,0,True
4807_01,44,False,887,False
4808_01,27,False,1297,False
4810_01,20,False,806,False
4813_01,49,False,7862,True
4814_01,22,True,0,True
4815_01,21,False,603,True
4817_01,26,False,1157,False
4818_01,65,False,1056,True
4819_01,20,True,0,True
4822_01,0,True,0,True
4822_02,16,True,0,True
4822_03,22,True,0,True
4822_04,0,False,0,True
4823_01,21,False,784,False
4827_01,30,True,0,True
4828_01,14,False,919,True
4829_01,45,False,1238,False
4830_01,22,False,804,False
4831_01,21,True,0,True
4832_01,37,False,983,False
4836_01,29,True,0,True
4836_02,29,False,1925,True
4837_01,21,False,820,True
4838_01,52,False,717,False
4840_01,36,True,0,True
4841_01,59,True,0,True
4841_02,21,False,3606,False
4841_03,25,False,16843,False
4842_01,23,False,2578,False
4845_01,36,True,0,True
4846_01,38,False,788,False
4846_02,0,True,0,True
4847_01,19,False,803,True
4848_01,30,False,801,True
4850_01,23,False,887,True
4850_02,55,False,446,True
4851_01,44,False,636,True
4853_01,30,False,4922,False
4856_01,39,False,777,True
4857_01,19,False,423,False
4862_01,24,False,888,False
4863_01,37,False,3778,False
4864_01,24,False,755,False
4866_01,17,False,2019,True
4868_01,17,False,788,True
4870_01,14,False,184,False
4871_01,13,False,611,False
4873_01,35,False,5015,True
4874_01,32,False,1309,True
4874_02,18,True,0,True
4875_01,21,False,647,True
4876_01,25,False,1227,False
4878_01,36,False,1910,False
4879_01,20,False,888,False
4880_01,22,False,1434,False
4881_01,27,True,0,True
4882_01,27,False,3897,False
4883_01,38,True,0,True
4884_01,23,True,0,False
4885_01,21,False,1289,True
4886_01,18,False,3062,False
4887_01,20,False,1527,True
4888_01,28,True,0,True
4889_01,57,False,767,False
4890_01,10,False,0,True
4890_02,23,False,874,True
4891_01,22,True,0,True
4891_02,24,True,0,True
4892_01,52,False,1817,False
4893_01,31,True,0,True
4895_01,15,True,0,True
4896_01,40,False,1108,False
4897_01,18,False,2152,False
4898_01,28,False,891,True
4899_01,40,True,0,True
4899_02,32,False,706,True
4900_01,35,False,684,False
4901_01,52,False,848,False
4901_02,34,False,996,False
4902_01,46,True,0,False
4903_01,23,False,2266,False
4904_01,44,False,790,False
4909_01,59,False,600,False
4910_01,42,False,4732,False
4911_01,18,False,702,False
4912_01,29,False,3370,False
4912_02,15,True,0,True
4913_01,19,False,1333,True
4915_01,49,True,0,False
4916_01,19,True,0,True
4917_01,36,False,11737,True
4918_01,59,True,0,True
4920_01,24,True,0,True
4923_01,4,True,0,True
4923_02,20,True,0,True
4923_03,24,False,1041,True
4924_01,31,False,1472,False
4925_01,23,False,5915,True
4927_01,3,False,0,True
4927_02,22,True,0,True
4927_03,20,False,0,True
4927_04,0,False,0,True
4929_01,13,True,0,True
4930_01,47,True,0,True
4930_02,51,False,3677,True
4932_01,22,False,867,True
4932_02,3,True,0,True
4933_01,4,False,0,True
4933_02,16,False,2093,False
4933_03,24,False,2204,False
4933_04,1,True,0,True
4934_01,31,False,1456,False
4937_01,34,False,1708,False
4938_01,20,False,847,True
4939_01,19,False,2077,True
4940_01,19,True,0,True
4941_01,35,False,1820,False
4942_01,3,True,0,True
4942_02,36,True,0,True
4943_01,20,True,0,True
4944_01,27,False,2444,True
4944_02,58,False,6378,False
4944_03,56,False,3776,False
4945_01,27,True,0,True
4946_01,25,True,0,False
4950_01,39,True,0,False
4951_01,43,False,1346,True
4952_01,42,True,0,True
4954_01,24,False,1758,True
4956_01,19,True,0,True
4958_01,32,False,709,False
4961_01,32,False,1328,True
4963_01,61,True,0,True
4964_01,64,False,2397,False
4965_01,21,False,1670,False
4970_01,26,False,1385,False
4972_01,35,False,4635,True
4973_01,43,False,997,False
4973_02,3,True,0,True
4974_01,56,False,10554,False
4974_02,45,True,0,True
4975_01,25,True,0,True
4975_02,12,False,0,True
4975_03,2,True,0,True
4977_01,46,False,870,True
4977_02,32,False,2993,False
4978_01,20,False,645,False
4979_01,24,True,0,False
4980_01,28,False,882,False
4980_02,12,False,0,False
4980_03,11,False,0,False
4981_01,16,False,776,True
4981_02,29,False,0,True
4981_03,24,False,709,False
4983_01,22,False,720,True
4987_01,21,False,786,True
4989_01,38,False,787,False
4990_01,35,True,0,False
4991_01,79,False,815,False
4992_01,22,False,546,False
4995_01,42,False,924,True
4996_01,34,True,0,True
4997_01,52,True,0,True
4998_01,43,True,0,True
4999_01,30,False,1914,False
5000_01,35,True,0,True
5003_01,18,True,0,False
5004_01,27,True,0,True
5005_01,46,False,901,False
5006_01,15,True,0,True
5006_02,44,True,0,True
5006_03,20,False,3507,False
5007_01,35,False,1443,False
5008_01,19,True,0,True
5009_01,47,True,0,True
5010_01,26,False,1749,False
5012_01,24,True,0,True
5013_01,23,False,2102,True
5014_01,26,False,2788,False
5014_02,5,True,0,True
5015_01,35,False,7503,False
5016_01,18,False,1432,False
5017_01,32,True,0,True
5018_01,13,True,0,True
5019_01,15,False,697,False
5020_01,18,False,671,True
5021_01,41,False,5087,True
5023_01,36,False,486,False
5025_01,33,False,1101,False
5027_01,41,False,792,False
5028_01,47,False,6422,False
5032_01,32,True,0,True
5034_01,36,False,4220,False
5035_01,13,True,0,True
5036_01,34,True,0,False
5036_02,24,False,908,False
5039_01,16,False,2685,False
5039_02,12,True,0,True
5039_03,24,False,1288,True
5039_04,35,False,1309,False
5040_01,26,False,19036,False
5040_02,39,False,6526,False
5042_01,18,False,736,True
5044_01,23,False,784,False
5044_02,29,True,0,True
5048_01,38,False,0,True
5050_01,31,False,868,False
5051_01,49,False,1299,False
5052_01,17,True,0,True
5052_02,23,False,2594,True
5057_01,15,True,0,True
5058_01,11,True,0,True
5058_02,30,False,1482,False
5058_03,42,True,0,True
5059_01,21,False,639,False
5060_01,41,True,0,True
5060_02,14,True,0,True
5060_03,27,False,2258,False
5060_04,29,False,10077,False
5061_01,25,True,0,True
5061_02,54,False,8420,True
5062_01,46,False,996,False
5063_01,18,False,810,True
5064_01,22,False,7474,False
5065_01,29,True,0,True
5065_02,26,False,3697,False
5067_01,36,False,2152,True
5068_01,19,False,0,True
5069_01,56,False,1379,False
5070_01,20,False,722,True
5072_01,10,False,0,False
5072_02,14,True,0,False
5073_01,27,True,0,True
5074_01,35,False,5916,False
5076_01,13,False,5208,False
5080_01,21,False,703,False
5083_01,22,True,0,False
5084_01,29,True,0,False
5084_02,32,False,20228,False
5085_01,20,False,565,True
5087_01,44,False,2598,False
5088_01,22,False,1768,True
5089_01,39,False,8050,False
5089_02,19,False,3791,True
5090_01,0,True,0,False
5090_02,0,True,0,False
5090_03,12,False,0,True
5090_04,7,True,0,False
5090_05,32,False,793,False
5090_06,11,False,0,True
5091_01,18,False,3064,False
5093_01,49,False,8056,False
5095_01,61,True,0,True
5097_01,7,True,0,True
5097_02,25,False,852,True
5097_03,51,False,712,True
5103_01,56,True,0,True
5104_01,31,False,753,True
5105_01,16,True,0,True
5106_01,29,True,0,True
5108_01,17,True,0,True
5109_01,47,False,741,True
5111_01,25,False,4307,False
5111_02,28,False,5495,False
5111_03,32,False,2924,False
5112_01,56,True,0,True
5112_02,25,True,0,True
5112_03,13,True,0,True
5115_01,41,True,0,True
5115_02,28,True,0,True
5116_01,25,True,0,True
5116_02,11,True,0,True
5120_01,20,False,0,False
5122_01,24,False,875,True
5124_01,41,False,705,False
5125_01,29,False,760,False
5126_01,59,True,0,True
5127_01,31,False,892,True
5127_02,16,False,2055,False
5128_01,65,False,1158,False
5128_02,21,False,2833,True
5129_01,27,True,0,True
5130_01,37,True,0,True
5132_01,42,False,5526,False
5133_01,36,False,846,True
5133_02,24,True,0,False
5133_03,27,True,0,True
5133_04,19,False,660,False
5133_05,26,False,948,False
5133_06,19,True,0,True
5133_07,26,False,1529,False
5133_08,35,False,868,False
5136_01,24,False,704,False
5137_01,9,False,0,True
5138_01,40,False,4137,True
5140_01,23,True,0,True
5142_01,4,False,0,True
5142_02,20,False,1801,False
5142_03,21,True,0,True
5142_04,4,False,0,True
5144_01,19,True,0,True
5145_01,18,True,0,True
5146_01,26,False,796,True
5148_01,13,False,1053,False
5148_02,16,True,0,True
5151_01,14,True,0,True
5152_01,40,False,3402,False
5154_01,34,False,1048,False
5156_01,21,True,0,True
5156_02,29,False,5841,True
5157_01,40,False,907,True
5158_01,16,False,62,False
5160_01,37,False,888,False
5161_01,41,True,0,True
5162_01,16,True,0,True
5162_02,39,False,1305,False
5163_01,30,True,0,True
5163_02,40,False,864,True
5165_01,63,False,645,True
5166_01,32,False,883,True
5167_01,47,False,1087,False
5170_01,23,False,720,False
5171_01,23,False,698,False
5173_01,19,True,0,True
5174_01,44,True,0,True
5174_02,29,False,6680,False
5175_01,21,False,783,False
5176_01,23,False,792,False
5177_01,26,False,0,True
5179_01,47,True,0,True
5180_01,20,True,0,True
5181_01,48,False,0,True
5182_01,4,True,0,True
5182_02,25,False,704,True
5184_01,0,False,0,True
5185_01,29,False,1359,False
5186_01,21,False,723,False
5187_01,20,False,954,False
5188_01,34,False,815,False
5188_02,9,True,0,True
5188_03,12,True,0,False
5190_01,13,False,1513,False
5192_01,27,True,0,True
5193_01,34,False,3994,True
5194_01,18,True,0,True
5194_02,16,True,0,True
5196_01,43,True,0,True
5196_02,0,True,0,False
5197_01,20,False,788,True
5198_01,45,False,1308,False
5199_01,35,False,4141,False
5201_01,21,False,2151,False
5202_01,14,True,0,True
5204_01,46,False,550,False
5205_01,22,False,1500,False
5205_02,2,False,0,True
5205_03,3,False,0,True
5206_01,28,True,0,True
5206_02,60,False,1075,False
5206_03,48,False,771,False
5207_01,18,False,827,True
5207_02,31,False,1385,False
5208_01,26,True,0,True
5208_02,41,False,7747,False
5209_01,26,False,716,True
5210_01,29,False,736,True
5211_01,24,False,1605,False
5213_01,25,False,923,True
5214_01,0,False,0,False
5216_01,30,True,0,False
5217_01,18,True,0,True
5217_02,32,True,0,True
5218_01,28,False,2414,False
5220_01,21,False,2578,False
5221_01,25,False,689,False
5223_01,47,False,299,True
5223_02,27,True,0,True
5223_03,8,True,0,True
5224_01,24,False,1500,False
5225_01,30,True,0,True
5226_01,24,True,0,True
5227_01,13,True,0,True
5229_01,16,False,990,False
5230_01,23,False,1855,True
5234_01,16,False,2639,True
5235_01,29,False,908,False
5236_01,46,False,995,True
5238_01,13,True,0,False
5239_01,22,True,0,True
5240_01,29,True,0,True
5242_01,46,True,0,True
5243_01,24,False,1235,True
5243_02,33,True,0,True
5244_01,38,False,1574,False
5246_01,57,True,0,True
5246_02,27,False,703,True
5247_01,38,False,2330,True
5248_01,28,False,834,True
5249_01,25,False,1014,False
5250_01,22,True,0,True
5251_01,33,False,2623,True
5252_01,35,False,1571,True
5253_01,24,False,802,True
5254_01,31,True,0,True
5254_02,16,True,0,True
5254_03,28,True,0,True
5254_04,8,False,0,True
5255_01,20,True,0,True
5256_01,26,False,1057,False
5257_01,43,False,3394,False
5258_01,70,False,3598,True
5260_01,17,True,0,True
5262_01,14,True,0,True
5264_01,21,True,0,True
5264_02,37,False,649,True
5265_01,15,False,1102,False
5266_01,20,False,2373,False
5266_02,36,False,12535,False
5268_01,14,False,58,True
5269_01,21,False,662,True
5271_01,28,False,921,False
5272_01,20,True,0,True
5273_01,26,False,828,False
5274_01,25,False,923,False
5275_01,29,False,724,False
5276_01,39,False,4841,True
5277_01,18,False,1319,True
5278_01,37,True,0,True
5279_01,28,False,774,False
5280_01,18,False,2728,True
5281_01,30,False,1060,False
5282_01,35,False,865,True
5282_02,26,False,683,True
5282_03,0,True,0,True
5287_01,42,False,264,True
5288_01,36,False,777,True
5290_01,31,False,1180,False
5291_01,27,False,3969,False
5292_01,25,False,4548,True
5297_01,32,True,0,True
5298_01,14,True,0,True
5299_01,16,True,0,True
5300_01,51,True,0,True
5301_01,21,True,0,True
5301_02,31,True,0,True
5303_01,9,False,0,False
5303_02,7,False,0,True
5303_03,3,False,0,True
5303_04,2,True,0,True
5303_05,7,False,0,False
5304_01,18,False,1760,False
5304_02,33,True,0,True
5305_01,23,False,2897,True
5307_01,13,True,0,True
5310_01,32,False,5341,False
5312_01,27,True,0,True
5313_01,23,False,552,True
5314_01,25,False,3793,True
5315_01,18,False,778,False
5316_01,23,True,0,True
5320_01,31,True,0,True
5320_02,32,False,1751,False
5322_01,22,True,0,True
5323_01,38,True,0,True
5325_01,21,False,757,True
5326_01,28,True,0,True
5327_01,38,False,0,False
5330_01,20,False,809,True
5331_01,23,False,633,False
5333_01,48,False,500,True
5334_01,15,True,0,True
5334_02,30,False,723,True
5337_01,40,False,2597,True
5340_01,36,False,710,False
5341_01,20,True,0,True
5343_01,17,False,946,False
5344_01,38,False,10947,False
5344_02,38,True,0,True
5345_01,14,False,868,False
5345_02,27,False,1590,False
5346_01,21,False,827,True
5347_01,18,False,7548,False
5348_01,26,False,1056,True
5350_01,35,False,4548,False
5351_01,46,False,2662,False
5353_01,13,True,0,True
5353_02,39,False,9670,True
5354_01,49,False,1775,False
5354_02,28,False,0,False
5355_01,27,False,796,True
5355_02,21,True,0,True
5356_01,29,False,4549,False
5359_01,27,False,803,False
5360_01,38,True,0,True
5361_01,18,False,150,True
5362_01,35,True,0,True
5363_01,37,True,0,True
5365_01,60,False,996,False
5366_01,31,True,0,True
5367_01,4,True,0,True
5367_02,34,False,4766,True
5367_03,46,False,9391,True
5368_01,18,False,2344,False
5372_01,38,False,373,False
5374_01,29,False,1005,True
5375_01,13,True,0,True
5375_02,26,True,0,True
5378_01,30,False,6855,False
5379_01,42,False,3417,False
5380_01,36,False,1148,False
5383_01,23,False,1431,False
5384_01,34,False,6544,True
5384_02,26,False,5041,True
5385_01,31,False,3224,False
5387_01,48,False,746,False
5388_01,10,True,0,True
5389_01,27,False,1348,True
5389_02,32,False,2598,False
5390_01,24,True,0,True
5390_02,20,True,0,True
5390_03,48,False,891,True
5392_01,35,False,1298,False
5394_01,14,False,2399,True
5395_01,28,False,2578,True
5396_01,27,False,1129,False
5397_01,42,True,0,True
5397_02,8,True,0,True
5397_03,30,True,0,True
5401_01,44,False,812,False
5402_01,40,False,1348,False
5404_01,38,False,804,False
5406_01,22,False,598,False
5408_01,32,False,3015,False
5408_02,16,False,3367,False
5410_01,33,False,2383,False
5411_01,38,False,6087,False
5412_01,23,False,808,True
5413_01,16,False,928,True
5414_01,16,False,769,False
5414_02,11,False,0,False
5414_03,22,False,1235,False
5414_04,43,False,1544,False
5414_05,20,True,0,True
5415_01,22,False,1069,False
5416_01,0,False,0,True
5416_02,30,False,1298,False
5416_03,18,True,0,True
5416_04,0,False,0,True
5418_01,41,False,1298,False
5420_01,39,False,830,True
5421_01,37,False,3762,False
5422_01,26,True,0,True
5423_01,49,False,742,False
5423_02,28,False,2082,True
5424_01,13,False,1698,False
5424_02,64,False,1172,False
5425_01,24,False,746,False
5427_01,18,True,0,True
5427_02,18,False,3674,False
5427_03,25,False,1119,False
5430_01,19,True,0,False
5431_01,33,False,722,True
5434_01,27,True,0,True
5435_01,50,False,1406,False
5436_01,30,False,829,False
5437_01,44,False,1288,True
5438_01,52,True,0,False
5440_01,7,True,0,True
5440_02,30,False,716,False
5440_03,27,False,1109,False
5441_01,24,True,0,True
5443_01,13,False,699,False
5445_01,61,False,869,False
5446_01,32,True,0,True
5447_01,17,True,0,True
5447_02,36,True,0,True
5450_01,16,True,0,True
5451_01,21,False,697,True
5452_01,24,False,0,True
5453_01,28,False,1128,False
5454_01,27,False,2347,False
5455_01,13,False,10801,False
5457_01,39,False,740,False
5458_01,24,False,987,False
5459_01,38,False,4079,False
5462_01,20,False,1492,False
5463_01,21,False,724,True
5465_01,27,False,2570,False
5465_02,49,False,1819,False
5465_03,6,True,0,True
5466_01,41,True,0,True
5466_02,33,False,9728,False
5466_03,6,False,0,True
5466_04,35,False,17003,False
5466_05,46,False,12497,False
5467_01,31,False,2725,False
5468_01,32,True,0,True
5469_01,31,True,0,True
5470_01,20,True,0,False
5471_01,57,False,685,False
5472_01,37,False,570,True
5474_01,21,True,0,True
5475_01,43,False,1,False
5476_01,49,False,1024,True
5477_01,17,False,886,True
5478_01,29,False,1773,False
5479_01,36,True,0,True
5480_01,37,False,21455,False
5483_01,17,False,683,False
5484_01,45,True,0,True
5485_01,20,False,809,False
5487_01,24,True,0,True
5488_01,28,True,0,True
5488_02,15,False,7358,True
5488_03,53,False,11789,False
