Source,Target,Amount
5933_01,FoodCourt,485
5934_01,FoodCourt,1725
5941_01,FoodCourt,914
5945_03,FoodCourt,2
5946_01,FoodCourt,5
5949_01,FoodCourt,425
5950_01,FoodCourt,5
5957_03,FoodCourt,3862
5959_01,FoodCourt,2809
5960_01,FoodCourt,4780
5960_02,FoodCourt,1211
5963_01,FoodCourt,1184
5965_01,FoodCourt,40
5967_02,FoodCourt,784
5969_02,FoodCourt,698
5972_01,FoodCourt,11
5973_01,FoodCourt,4
5977_02,FoodCourt,9
5977_04,FoodCourt,3259
5987_01,FoodCourt,5
5991_01,FoodCourt,9641
5994_01,FoodCourt,132
5999_01,FoodCourt,104
6003_01,FoodCourt,247
6006_01,FoodCourt,3863
6008_01,FoodCourt,73
6014_01,FoodCourt,396
6015_02,FoodCourt,4451
6019_01,FoodCourt,839
6020_05,FoodCourt,968
6025_01,FoodCourt,420
6026_01,FoodCourt,64
6027_01,FoodCourt,1828
6028_01,FoodCourt,1801
6028_02,FoodCourt,792
6028_04,FoodCourt,3638
6028_05,FoodCourt,6921
6029_01,FoodCourt,30
6030_03,FoodCourt,147
6031_01,FoodCourt,645
6032_02,FoodCourt,4
6036_01,FoodCourt,1289
6036_02,FoodCourt,677
6036_03,FoodCourt,1857
6040_01,FoodCourt,4
6043_01,FoodCourt,292
6045_01,FoodCourt,21
6055_01,FoodCourt,1849
6058_01,FoodCourt,5
6064_01,FoodCourt,13437
6065_01,FoodCourt,785
6066_01,FoodCourt,357
6066_02,FoodCourt,8
6068_01,FoodCourt,723
6070_01,FoodCourt,42
6071_01,FoodCourt,417
6076_01,FoodCourt,2
6080_01,FoodCourt,225
6086_01,FoodCourt,4176
6091_02,FoodCourt,29
6096_01,FoodCourt,1
6096_02,FoodCourt,11
6096_03,FoodCourt,610
6105_01,FoodCourt,1012
6108_01,FoodCourt,28
6109_01,FoodCourt,9
6111_05,FoodCourt,2110
6117_01,FoodCourt,1126
6120_01,FoodCourt,1180
6121_01,FoodCourt,4585
6121_02,FoodCourt,1056
6127_01,FoodCourt,1436
6130_01,FoodCourt,3095
6138_01,FoodCourt,699
6139_03,FoodCourt,1073
6141_01,FoodCourt,20
6143_01,FoodCourt,791
6145_01,FoodCourt,10
6149_01,FoodCourt,103
6150_01,FoodCourt,784
6152_02,FoodCourt,53
6156_01,FoodCourt,1
6157_01,FoodCourt,86
6163_01,FoodCourt,32
6169_01,FoodCourt,10
6170_01,FoodCourt,2
6174_01,FoodCourt,479
6181_01,FoodCourt,2624
6186_01,FoodCourt,783
6192_01,FoodCourt,126
6199_02,FoodCourt,1027
6200_01,FoodCourt,4654
6200_02,FoodCourt,9
6200_03,FoodCourt,4929
6201_01,FoodCourt,1174
6206_01,FoodCourt,176
6215_01,FoodCourt,809
6215_02,FoodCourt,90
6216_01,FoodCourt,1
6218_01,FoodCourt,779
6220_01,FoodCourt,168
6223_01,FoodCourt,46
6228_01,FoodCourt,709
6249_01,FoodCourt,1
6252_01,FoodCourt,298
6253_02,FoodCourt,293
6262_02,FoodCourt,3
6263_02,FoodCourt,1674
6264_01,FoodCourt,2
6266_01,FoodCourt,2680
6270_02,FoodCourt,254
6279_01,FoodCourt,3103
6283_01,FoodCourt,296
6283_02,FoodCourt,3
6285_02,FoodCourt,5329
6290_01,FoodCourt,9
6293_01,FoodCourt,1049
6297_01,FoodCourt,1409
6299_01,FoodCourt,8943
6302_01,FoodCourt,175
6304_01,FoodCourt,2225
6305_02,FoodCourt,564
6308_01,FoodCourt,152
6313_01,FoodCourt,190
6313_02,FoodCourt,878
6316_01,FoodCourt,316
6320_01,FoodCourt,85
6321_02,FoodCourt,1234
6322_01,FoodCourt,68
6323_01,FoodCourt,4089
6323_02,FoodCourt,4742
6324_01,FoodCourt,509
6325_02,FoodCourt,541
6326_01,FoodCourt,20
6328_03,FoodCourt,32
6334_06,FoodCourt,242
6340_01,FoodCourt,584
6340_02,FoodCourt,11441
6348_01,FoodCourt,13342
6351_01,FoodCourt,973
6354_01,FoodCourt,2108
6355_01,FoodCourt,641
6361_01,FoodCourt,509
6365_01,FoodCourt,38
6367_02,FoodCourt,131
6368_01,FoodCourt,8
6369_01,FoodCourt,169
6371_01,FoodCourt,10
6372_01,FoodCourt,3729
6372_02,FoodCourt,2199
6372_03,FoodCourt,3200
6373_01,FoodCourt,5
6380_01,FoodCourt,959
6380_03,FoodCourt,511
6381_01,FoodCourt,336
6396_01,FoodCourt,243
6397_01,FoodCourt,3
6399_01,FoodCourt,106
6400_01,FoodCourt,1677
6400_02,FoodCourt,618
6404_01,FoodCourt,20
6408_01,FoodCourt,40
6411_01,FoodCourt,652
6413_01,FoodCourt,1420
6414_01,FoodCourt,480
6416_01,FoodCourt,52
6421_02,FoodCourt,577
6431_01,FoodCourt,56
6432_01,FoodCourt,222
6436_01,FoodCourt,1
6443_06,FoodCourt,10
6450_01,FoodCourt,596
6452_01,FoodCourt,854
6453_01,FoodCourt,7
6455_01,FoodCourt,3818
6456_01,FoodCourt,3
6457_01,FoodCourt,728
6461_01,FoodCourt,602
6462_02,FoodCourt,1
6463_01,FoodCourt,2
6470_01,FoodCourt,614
6477_01,FoodCourt,44
6477_02,FoodCourt,311
6480_01,FoodCourt,14
6482_01,FoodCourt,239
6485_01,FoodCourt,213
6488_01,FoodCourt,1663
6490_02,FoodCourt,889
6490_03,FoodCourt,6924
6490_04,FoodCourt,1972
6494_01,FoodCourt,5
6501_01,FoodCourt,31
6503_01,FoodCourt,1
6510_01,FoodCourt,6
6511_01,FoodCourt,6
6512_03,FoodCourt,3527
6514_01,FoodCourt,22
6514_02,FoodCourt,6244
6520_01,FoodCourt,4
6525_01,FoodCourt,20
6530_01,FoodCourt,76
6539_01,FoodCourt,819
6540_01,FoodCourt,671
6541_01,FoodCourt,717
6544_01,FoodCourt,4616
6545_01,FoodCourt,1362
6548_01,FoodCourt,1035
6552_01,FoodCourt,564
6557_01,FoodCourt,201
6561_01,FoodCourt,4900
6563_02,FoodCourt,123
6565_01,FoodCourt,1
6572_01,FoodCourt,4
6573_01,FoodCourt,896
6574_01,FoodCourt,335
6580_01,FoodCourt,605
6582_01,FoodCourt,1538
6583_01,FoodCourt,100
6583_02,FoodCourt,2606
6585_02,FoodCourt,1809
6588_01,FoodCourt,125
6590_02,FoodCourt,13561
6591_01,FoodCourt,600
6593_01,FoodCourt,67
6593_02,FoodCourt,666
6595_01,FoodCourt,780
6602_01,FoodCourt,267
6611_03,FoodCourt,90
6616_01,FoodCourt,1
6618_01,FoodCourt,4514
6620_01,FoodCourt,115
6625_02,FoodCourt,854
6630_01,FoodCourt,1044
6631_01,FoodCourt,1891
6635_01,FoodCourt,1339
6635_02,FoodCourt,313
6643_01,FoodCourt,6
6647_01,FoodCourt,3
6652_01,FoodCourt,69
6663_01,FoodCourt,25
6665_02,FoodCourt,1337
6665_04,FoodCourt,2504
6668_02,FoodCourt,65
6670_01,FoodCourt,35
6672_03,FoodCourt,71
6674_01,FoodCourt,841
6674_05,FoodCourt,4
6675_01,FoodCourt,24
6680_01,FoodCourt,361
6681_01,FoodCourt,833
6684_01,FoodCourt,218
6684_03,FoodCourt,370
6691_01,FoodCourt,202
6697_01,FoodCourt,1
6698_01,FoodCourt,321
6708_03,FoodCourt,526
6711_01,FoodCourt,280
6718_01,FoodCourt,238
6722_02,FoodCourt,33
6725_01,FoodCourt,390
6726_01,FoodCourt,74
6727_01,FoodCourt,316
6729_01,FoodCourt,371
6729_03,FoodCourt,15
6730_01,FoodCourt,6
6731_01,FoodCourt,2
6734_01,FoodCourt,2699
6739_01,FoodCourt,714
6741_01,FoodCourt,1190
6742_01,FoodCourt,2
6744_02,FoodCourt,16
6744_05,FoodCourt,756
6748_03,FoodCourt,29
6749_01,FoodCourt,13
6750_01,FoodCourt,95
6754_01,FoodCourt,4209
6758_01,FoodCourt,600
6762_01,FoodCourt,704
6763_01,FoodCourt,97
6764_01,FoodCourt,60
6778_01,FoodCourt,758
6779_01,FoodCourt,7920
6780_02,FoodCourt,30
6784_02,FoodCourt,366
6786_01,FoodCourt,173
6787_03,FoodCourt,4
6787_07,FoodCourt,38
6788_01,FoodCourt,736
6801_01,FoodCourt,7293
6802_01,FoodCourt,516
6805_01,FoodCourt,996
6806_01,FoodCourt,583
6810_02,FoodCourt,11
6813_01,FoodCourt,19
6814_01,FoodCourt,6
6817_01,FoodCourt,54
6818_01,FoodCourt,2667
6821_01,FoodCourt,1208
6822_01,FoodCourt,532
6826_01,FoodCourt,69
6827_01,FoodCourt,1
6829_02,FoodCourt,449
6850_01,FoodCourt,138
6850_03,FoodCourt,46
6851_01,FoodCourt,752
6853_01,FoodCourt,1604
6854_01,FoodCourt,4
6858_03,FoodCourt,60
6863_01,FoodCourt,10
6865_01,FoodCourt,2878
6866_01,FoodCourt,17958
6866_02,FoodCourt,7570
6868_01,FoodCourt,18
6871_01,FoodCourt,1
6873_01,FoodCourt,1049
6887_01,FoodCourt,326
6892_01,FoodCourt,669
6895_01,FoodCourt,4612
6898_01,FoodCourt,3786
6901_01,FoodCourt,974
6903_01,FoodCourt,1428
6905_01,FoodCourt,741
6905_03,FoodCourt,3
6906_01,FoodCourt,4389
6906_02,FoodCourt,13
6908_01,FoodCourt,960
6912_01,FoodCourt,120
6920_01,FoodCourt,10
6921_01,FoodCourt,1914
6921_03,FoodCourt,6101
6921_04,FoodCourt,14076
6921_06,FoodCourt,89
6926_01,FoodCourt,17
6929_03,FoodCourt,776
6947_02,FoodCourt,1757
6949_01,FoodCourt,12
6951_01,FoodCourt,2898
6954_02,FoodCourt,47
6957_01,FoodCourt,2080
6963_01,FoodCourt,57
6964_01,FoodCourt,71
6967_01,FoodCourt,9965
6968_01,FoodCourt,114
6970_01,FoodCourt,1
6970_02,FoodCourt,230
6971_05,FoodCourt,4173
6971_06,FoodCourt,160
6973_01,FoodCourt,15
6977_02,FoodCourt,806
6978_01,FoodCourt,893
6979_01,FoodCourt,6
6985_01,FoodCourt,243
6988_01,FoodCourt,1307
6988_02,FoodCourt,4340
6990_01,FoodCourt,22
6991_01,FoodCourt,692
6994_02,FoodCourt,275
6995_01,FoodCourt,58
6996_01,FoodCourt,442
7004_01,FoodCourt,1
7005_01,FoodCourt,17
7007_01,FoodCourt,2897
7007_02,FoodCourt,996
7008_01,FoodCourt,7
7010_01,FoodCourt,195
7010_02,FoodCourt,6
7014_01,FoodCourt,3512
7019_02,FoodCourt,750
7022_01,FoodCourt,5552
7022_02,FoodCourt,664
7026_01,FoodCourt,1678
7027_01,FoodCourt,266
7032_01,FoodCourt,176
7048_01,FoodCourt,9
7050_01,FoodCourt,999
7053_01,FoodCourt,4
7056_01,FoodCourt,2093
7057_01,FoodCourt,878
7061_01,FoodCourt,1666
7062_01,FoodCourt,13
7069_01,FoodCourt,125
7071_01,FoodCourt,2
7072_01,FoodCourt,2
7079_01,FoodCourt,722
7082_01,FoodCourt,47
7084_01,FoodCourt,158
7085_01,FoodCourt,1
7088_01,FoodCourt,742
7089_01,FoodCourt,2487
7090_01,FoodCourt,610
7092_01,FoodCourt,397
7094_01,FoodCourt,2478
7096_02,FoodCourt,14
7097_01,FoodCourt,44
7097_02,FoodCourt,3124
7097_03,FoodCourt,1863
7097_04,FoodCourt,16
7104_01,FoodCourt,22
7104_02,FoodCourt,4387
7105_01,FoodCourt,6
7109_01,FoodCourt,7683
7110_01,FoodCourt,3
7113_02,FoodCourt,1
7114_01,FoodCourt,489
7118_01,FoodCourt,1381
7119_01,FoodCourt,479
7127_01,FoodCourt,4155
7128_01,FoodCourt,4462
7128_02,FoodCourt,4322
7128_03,FoodCourt,2612
7137_01,FoodCourt,134
7140_01,FoodCourt,10
7148_01,FoodCourt,287
7161_01,FoodCourt,3624
7162_01,FoodCourt,21
7167_01,FoodCourt,3676
7168_01,FoodCourt,11
7176_02,FoodCourt,6050
7176_03,FoodCourt,3590
7177_01,FoodCourt,12
7179_01,FoodCourt,2251
7180_01,FoodCourt,338
7182_01,FoodCourt,283
7184_01,FoodCourt,688
7186_02,FoodCourt,1369
7188_02,FoodCourt,2896
7194_01,FoodCourt,129
7197_01,FoodCourt,1942
7200_01,FoodCourt,3434
7202_01,FoodCourt,38
7203_01,FoodCourt,194
7206_01,FoodCourt,1319
7208_02,FoodCourt,479
7219_04,FoodCourt,2921
7219_06,FoodCourt,163
7221_01,FoodCourt,316
7225_01,FoodCourt,1379
7229_01,FoodCourt,1
7232_01,FoodCourt,980
7234_01,FoodCourt,34
7235_01,FoodCourt,1606
7249_01,FoodCourt,1
7250_01,FoodCourt,716
7253_01,FoodCourt,896
7256_01,FoodCourt,606
7257_02,FoodCourt,1
7258_01,FoodCourt,1390
7259_01,FoodCourt,194
7271_01,FoodCourt,201
7274_01,FoodCourt,582
7276_01,FoodCourt,642
7278_01,FoodCourt,188
7284_01,FoodCourt,647
7289_01,FoodCourt,1314
7290_04,FoodCourt,1186
7290_05,FoodCourt,3585
7303_01,FoodCourt,33
7307_01,FoodCourt,102
7309_01,FoodCourt,5
7311_01,FoodCourt,949
7313_01,FoodCourt,398
7324_01,FoodCourt,2886
7328_01,FoodCourt,22
7330_01,FoodCourt,63
7337_01,FoodCourt,115
7339_01,FoodCourt,2107
7340_01,FoodCourt,307
7342_01,FoodCourt,185
7347_01,FoodCourt,435
7353_01,FoodCourt,3435
7353_03,FoodCourt,1386
7359_01,FoodCourt,434
7365_01,FoodCourt,802
7370_01,FoodCourt,70
7372_01,FoodCourt,147
7387_01,FoodCourt,3508
7394_01,FoodCourt,653
7395_03,FoodCourt,5974
7395_04,FoodCourt,486
7396_01,FoodCourt,3392
7398_01,FoodCourt,271
7402_01,FoodCourt,1417
7403_01,FoodCourt,79
7405_01,FoodCourt,1089
7406_01,FoodCourt,78
7410_01,FoodCourt,804
7416_01,FoodCourt,10049
7419_01,FoodCourt,875
7419_02,FoodCourt,61
7428_01,FoodCourt,132
7430_01,FoodCourt,3
7431_01,FoodCourt,2954
7438_01,FoodCourt,279
7446_01,FoodCourt,672
7449_01,FoodCourt,321
7452_02,FoodCourt,3387
7455_01,FoodCourt,1616
7459_01,FoodCourt,397
7478_01,FoodCourt,5711
7484_01,FoodCourt,1435
7485_01,FoodCourt,2285
7486_01,FoodCourt,184
7487_01,FoodCourt,282
7494_01,FoodCourt,794
7495_01,FoodCourt,36
7496_01,FoodCourt,2383
7499_01,FoodCourt,132
7500_01,FoodCourt,7
7502_01,FoodCourt,5974
7503_02,FoodCourt,11396
7504_01,FoodCourt,2
7507_01,FoodCourt,789
7508_01,FoodCourt,564
7509_01,FoodCourt,4
7512_01,FoodCourt,598
7513_01,FoodCourt,779
7517_01,FoodCourt,3
7518_02,FoodCourt,700
7520_01,FoodCourt,257
7525_01,FoodCourt,1377
7527_01,FoodCourt,732
7535_01,FoodCourt,2
7538_01,FoodCourt,2864
7538_02,FoodCourt,2669
7542_01,FoodCourt,53
7549_01,FoodCourt,19
7552_01,FoodCourt,652
7553_01,FoodCourt,24
7561_01,FoodCourt,182
7565_01,FoodCourt,7272
7565_03,FoodCourt,772
7576_01,FoodCourt,2237
7576_02,FoodCourt,530
7577_01,FoodCourt,130
7579_01,FoodCourt,7
7583_01,FoodCourt,355
7584_03,FoodCourt,1000
7585_02,FoodCourt,18
7585_03,FoodCourt,2674
7586_01,FoodCourt,1130
7588_02,FoodCourt,714
7595_01,FoodCourt,7
7599_01,FoodCourt,204
7601_01,FoodCourt,552
7605_01,FoodCourt,136
7609_01,FoodCourt,21
7616_01,FoodCourt,725
7618_01,FoodCourt,21
7626_01,FoodCourt,16
7627_01,FoodCourt,5036
7628_02,FoodCourt,3
7630_01,FoodCourt,172
7631_01,FoodCourt,1125
7641_01,FoodCourt,33
7643_01,FoodCourt,1489
7646_01,FoodCourt,16016
7646_02,FoodCourt,26
7646_03,FoodCourt,4224
7647_01,FoodCourt,7
7650_04,FoodCourt,12
7669_01,FoodCourt,636
7671_01,FoodCourt,7
7680_01,FoodCourt,6
7683_01,FoodCourt,817
7684_01,FoodCourt,5450
7689_01,FoodCourt,96
7692_01,FoodCourt,48
7693_01,FoodCourt,2979
7700_01,FoodCourt,140
7707_01,FoodCourt,4
7708_01,FoodCourt,103
7710_01,FoodCourt,1769
7711_01,FoodCourt,82
7712_01,FoodCourt,4298
7714_01,FoodCourt,28
7715_01,FoodCourt,5
7724_01,FoodCourt,319
7728_01,FoodCourt,9
7739_01,FoodCourt,48
7741_02,FoodCourt,769
7743_01,FoodCourt,243
7744_01,FoodCourt,4534
7747_01,FoodCourt,31
7748_01,FoodCourt,1451
7748_02,FoodCourt,395
7749_02,FoodCourt,56
7754_01,FoodCourt,2670
7757_02,FoodCourt,8948
7760_01,FoodCourt,494
7768_01,FoodCourt,268
7769_01,FoodCourt,499
7770_01,FoodCourt,124
7774_01,FoodCourt,16
7775_01,FoodCourt,489
7776_01,FoodCourt,412
7778_01,FoodCourt,33
7780_01,FoodCourt,53
7782_01,FoodCourt,73
7782_02,FoodCourt,180
7787_01,FoodCourt,1541
7789_01,FoodCourt,368
7791_01,FoodCourt,261
7797_01,FoodCourt,303
7801_01,FoodCourt,2337
7802_01,FoodCourt,634
7806_01,FoodCourt,688
7808_01,FoodCourt,79
7813_01,FoodCourt,55
7815_01,FoodCourt,605
7816_01,FoodCourt,925
7821_01,FoodCourt,3
7824_01,FoodCourt,76
7832_01,FoodCourt,36
7833_01,FoodCourt,3424
7833_02,FoodCourt,3299
7834_01,FoodCourt,967
7841_01,FoodCourt,25
7847_01,FoodCourt,9
7849_01,FoodCourt,63
7852_01,FoodCourt,6
7853_01,FoodCourt,773
7858_02,FoodCourt,11
7858_03,FoodCourt,60
7863_01,FoodCourt,516
7864_01,FoodCourt,443
7866_01,FoodCourt,16856
7872_03,FoodCourt,124
7873_01,FoodCourt,156
7873_02,FoodCourt,721
7877_01,FoodCourt,1738
7879_01,FoodCourt,478
7884_01,FoodCourt,2
7886_01,FoodCourt,11
7890_01,FoodCourt,268
7891_02,FoodCourt,1
7894_01,FoodCourt,68
7895_01,FoodCourt,9
7902_04,FoodCourt,700
7904_02,FoodCourt,8
7905_01,FoodCourt,87
7905_03,FoodCourt,1283
7910_01,FoodCourt,637
7914_02,FoodCourt,80
7922_01,FoodCourt,79
7924_01,FoodCourt,57
7929_01,FoodCourt,910
7937_01,FoodCourt,9532
7939_01,FoodCourt,593
7941_01,FoodCourt,116
7943_02,FoodCourt,6504
7944_01,FoodCourt,804
7947_01,FoodCourt,1
7949_01,FoodCourt,14
7950_01,FoodCourt,1620
7960_01,FoodCourt,7
7962_01,FoodCourt,360
7970_01,FoodCourt,3492
7972_02,FoodCourt,246
7974_01,FoodCourt,2318
7974_02,FoodCourt,36
7981_01,FoodCourt,174
7986_01,FoodCourt,45
7996_01,FoodCourt,334
8005_01,FoodCourt,15
8006_01,FoodCourt,1145
8010_01,FoodCourt,2593
8015_02,FoodCourt,244
8016_01,FoodCourt,10
8020_01,FoodCourt,79
8023_01,FoodCourt,4545
8027_02,FoodCourt,225
8034_02,FoodCourt,2
8036_01,FoodCourt,350
8037_01,FoodCourt,476
8043_01,FoodCourt,17901
8043_02,FoodCourt,1408
8043_03,FoodCourt,392
8049_01,FoodCourt,21
8050_01,FoodCourt,34
8053_01,FoodCourt,1
8056_01,FoodCourt,793
8056_02,FoodCourt,9012
8058_01,FoodCourt,2
8059_01,FoodCourt,38
8060_01,FoodCourt,259
8063_01,FoodCourt,25
8068_01,FoodCourt,52
8072_02,FoodCourt,5500
8076_01,FoodCourt,2060
8077_01,FoodCourt,122
8081_01,FoodCourt,15450
8083_01,FoodCourt,134
8084_01,FoodCourt,745
8085_01,FoodCourt,3
8087_01,FoodCourt,3518
8091_01,FoodCourt,7
8092_01,FoodCourt,4655
8092_03,FoodCourt,3216
8094_01,FoodCourt,7316
8098_01,FoodCourt,269
8098_02,FoodCourt,2311
8098_04,FoodCourt,11598
8107_01,FoodCourt,43
8108_01,FoodCourt,605
8112_01,FoodCourt,4
8117_02,FoodCourt,809
8119_02,FoodCourt,1119
8119_03,FoodCourt,279
8120_01,FoodCourt,4260
8122_01,FoodCourt,226
8122_02,FoodCourt,218
8122_03,FoodCourt,13
8124_01,FoodCourt,903
8129_03,FoodCourt,925
8129_04,FoodCourt,13
8129_05,FoodCourt,1620
8136_02,FoodCourt,5998
8137_01,FoodCourt,297
8139_01,FoodCourt,780
8143_01,FoodCourt,17
8144_02,FoodCourt,3680
8144_03,FoodCourt,3317
8147_01,FoodCourt,142
8147_03,FoodCourt,5
8148_01,FoodCourt,508
8156_01,FoodCourt,29
8161_01,FoodCourt,28
8162_01,FoodCourt,314
8164_01,FoodCourt,918
8165_01,FoodCourt,11
8168_01,FoodCourt,723
8168_02,FoodCourt,889
8168_06,FoodCourt,858
8173_01,FoodCourt,3771
8176_01,FoodCourt,8252
8182_01,FoodCourt,220
8189_01,FoodCourt,747
8192_01,FoodCourt,2
8202_04,FoodCourt,3603
8202_05,FoodCourt,8151
8203_01,FoodCourt,395
8204_01,FoodCourt,1003
8204_02,FoodCourt,157
8209_01,FoodCourt,510
8213_01,FoodCourt,2
8217_01,FoodCourt,4
8220_01,FoodCourt,5157
8222_01,FoodCourt,109
8222_02,FoodCourt,1255
8227_01,FoodCourt,1186
8231_01,FoodCourt,819
8232_01,FoodCourt,666
8235_01,FoodCourt,21
8238_01,FoodCourt,16
8242_01,FoodCourt,2
8243_01,FoodCourt,44
8247_01,FoodCourt,2984
8255_01,FoodCourt,1
8260_01,FoodCourt,4
8268_02,FoodCourt,3
8270_01,FoodCourt,1144
8271_01,FoodCourt,2633
8279_01,FoodCourt,4334
8281_01,FoodCourt,1
8301_01,FoodCourt,5063
8307_01,FoodCourt,1337
8314_01,FoodCourt,640
8314_02,FoodCourt,2949
8315_01,FoodCourt,177
8316_01,FoodCourt,4
8317_01,FoodCourt,83
8322_01,FoodCourt,49
8323_01,FoodCourt,465
8339_01,FoodCourt,261
8339_02,FoodCourt,3716
8342_03,FoodCourt,2215
8343_01,FoodCourt,169
8344_02,FoodCourt,434
8346_01,FoodCourt,23
8362_01,FoodCourt,680
8363_01,FoodCourt,1673
8363_02,FoodCourt,690
8368_02,FoodCourt,64
8369_02,FoodCourt,22
8373_01,FoodCourt,2
8377_01,FoodCourt,14
8382_01,FoodCourt,7269
8383_06,FoodCourt,839
8386_01,FoodCourt,1283
8392_01,FoodCourt,669
8393_01,FoodCourt,146
8394_01,FoodCourt,1365
8395_01,FoodCourt,13
8397_01,FoodCourt,104
8406_01,FoodCourt,179
8407_01,FoodCourt,1290
8410_01,FoodCourt,302
8411_01,FoodCourt,3137
8414_01,FoodCourt,171
8419_01,FoodCourt,168
8420_01,FoodCourt,4
8421_01,FoodCourt,30
8431_02,FoodCourt,4680
8433_01,FoodCourt,608
8442_01,FoodCourt,158
8444_01,FoodCourt,1570
8449_01,FoodCourt,2154
8449_02,FoodCourt,3070
8452_01,FoodCourt,831
8452_04,FoodCourt,1055
8458_01,FoodCourt,4301
8458_05,FoodCourt,2423
8458_06,FoodCourt,5610
8460_01,FoodCourt,21
8462_01,FoodCourt,640
8466_01,FoodCourt,5
8470_01,FoodCourt,280
8471_01,FoodCourt,1828
8474_01,FoodCourt,53
8475_01,FoodCourt,2808
8475_02,FoodCourt,4887
8477_01,FoodCourt,1
8480_02,FoodCourt,847
8492_01,FoodCourt,62
8495_01,FoodCourt,4754
8500_01,FoodCourt,322
8502_01,FoodCourt,1787
8503_01,FoodCourt,917
8503_02,FoodCourt,529
8511_01,FoodCourt,28
8512_01,FoodCourt,717
8514_01,FoodCourt,28
8523_01,FoodCourt,3033
8535_01,FoodCourt,210
8536_01,FoodCourt,101
8539_01,FoodCourt,29
8541_01,FoodCourt,950
8541_02,FoodCourt,5
8544_01,FoodCourt,161
8548_01,FoodCourt,106
8551_01,FoodCourt,847
8556_01,FoodCourt,1878
8556_02,FoodCourt,3978
8559_01,FoodCourt,952
8566_01,FoodCourt,214
8569_01,FoodCourt,3636
8572_01,FoodCourt,739
8573_01,FoodCourt,4
8580_01,FoodCourt,3
8585_01,FoodCourt,164
8589_01,FoodCourt,728
8592_01,FoodCourt,1406
8594_01,FoodCourt,3
8598_03,FoodCourt,71
8599_01,FoodCourt,145
8602_02,FoodCourt,1028
8605_01,FoodCourt,82
8605_04,FoodCourt,226
8606_02,FoodCourt,221
8607_01,FoodCourt,2202
8611_01,FoodCourt,644
8612_01,FoodCourt,9
8614_01,FoodCourt,3
8617_01,FoodCourt,1475
8618_01,FoodCourt,694
8619_01,FoodCourt,268
8620_01,FoodCourt,35
8623_01,FoodCourt,731
8628_01,FoodCourt,18
8633_01,FoodCourt,33
8637_03,FoodCourt,1
8639_02,FoodCourt,2207
8642_01,FoodCourt,4
8645_01,FoodCourt,26
8646_02,FoodCourt,1285
8646_04,FoodCourt,1108
8656_01,FoodCourt,4455
8656_02,FoodCourt,1298
8658_01,FoodCourt,1
8659_01,FoodCourt,556
8663_01,FoodCourt,4791
8668_02,FoodCourt,16
8671_01,FoodCourt,764
8672_01,FoodCourt,155
8680_01,FoodCourt,971
8681_01,FoodCourt,499
8683_01,FoodCourt,6
8684_01,FoodCourt,1
8700_01,FoodCourt,7
8709_01,FoodCourt,98
8710_01,FoodCourt,227
8717_01,FoodCourt,9
8719_01,FoodCourt,3076
8719_02,FoodCourt,1821
8720_01,FoodCourt,247
8723_01,FoodCourt,1163
8728_01,FoodCourt,500
8728_04,FoodCourt,23
8728_07,FoodCourt,3
8728_08,FoodCourt,592
8729_01,FoodCourt,2639
8729_02,FoodCourt,7759
8732_01,FoodCourt,251
8733_01,FoodCourt,226
8736_02,FoodCourt,2
8741_02,FoodCourt,3853
8741_03,FoodCourt,44
8743_01,FoodCourt,16
8749_01,FoodCourt,83
8750_01,FoodCourt,753
8753_02,FoodCourt,9
8757_01,FoodCourt,1484
8762_01,FoodCourt,180
8770_03,FoodCourt,14
8770_05,FoodCourt,912
8770_07,FoodCourt,810
8771_01,FoodCourt,805
8772_02,FoodCourt,1127
8780_01,FoodCourt,114
8781_01,FoodCourt,91
8789_02,FoodCourt,565
8790_01,FoodCourt,4978
8791_01,FoodCourt,571
8796_02,FoodCourt,144
8796_06,FoodCourt,1427
8796_07,FoodCourt,748
8797_01,FoodCourt,3
8801_01,FoodCourt,557
8808_01,FoodCourt,2532
8816_05,FoodCourt,1770
8817_01,FoodCourt,10
8821_01,FoodCourt,454
8822_01,FoodCourt,145
8826_01,FoodCourt,4485
8826_02,FoodCourt,310
8826_03,FoodCourt,229
8828_01,FoodCourt,6
8838_01,FoodCourt,181
8840_01,FoodCourt,433
8842_01,FoodCourt,2910
8843_01,FoodCourt,927
8845_02,FoodCourt,1204
8852_02,FoodCourt,484
8853_01,FoodCourt,3488
8861_01,FoodCourt,2583
8862_01,FoodCourt,3126
8862_02,FoodCourt,2191
8863_01,FoodCourt,784
8865_01,FoodCourt,10
8868_01,FoodCourt,798
8871_01,FoodCourt,116
8876_01,FoodCourt,71
8885_01,FoodCourt,1
8891_02,FoodCourt,1332
8892_01,FoodCourt,16
8900_01,FoodCourt,659
8902_01,FoodCourt,1739
8906_01,FoodCourt,2
8910_01,FoodCourt,3
8918_01,FoodCourt,1
8919_01,FoodCourt,2481
8920_01,FoodCourt,70
8930_01,FoodCourt,471
8941_01,FoodCourt,445
8942_01,FoodCourt,3423
8944_03,FoodCourt,170
8945_01,FoodCourt,1632
8945_02,FoodCourt,32
8948_01,FoodCourt,13
8948_02,FoodCourt,4715
8955_01,FoodCourt,1524
8956_04,FoodCourt,1
8956_06,FoodCourt,29
8961_04,FoodCourt,6
8966_01,FoodCourt,2
8967_01,FoodCourt,822
8969_01,FoodCourt,846
8970_01,FoodCourt,3751
8975_01,FoodCourt,236
