Source,Target,Amount
5960_02,ShoppingMall,4
5963_01,ShoppingMall,143
5965_01,ShoppingMall,689
5971_01,ShoppingMall,891
5972_01,ShoppingMall,610
5973_01,ShoppingMall,202
5976_01,ShoppingMall,808
5977_04,ShoppingMall,761
5981_01,ShoppingMall,397
5984_01,ShoppingMall,13
5984_02,ShoppingMall,618
5987_01,ShoppingMall,6
5988_01,ShoppingMall,10
5991_01,ShoppingMall,51
5998_01,ShoppingMall,8
5999_01,ShoppingMall,2
6000_01,ShoppingMall,295
6000_02,ShoppingMall,808
6008_01,ShoppingMall,617
6014_01,ShoppingMall,367
6016_01,ShoppingMall,265
6020_05,ShoppingMall,273
6026_01,ShoppingMall,380
6027_01,ShoppingMall,9058
6029_01,ShoppingMall,20
6030_03,ShoppingMall,7
6030_04,ShoppingMall,47
6032_02,ShoppingMall,53
6033_01,ShoppingMall,139
6034_01,ShoppingMall,2387
6036_01,ShoppingMall,1224
6038_01,ShoppingMall,53
6041_01,ShoppingMall,15
6042_01,ShoppingMall,653
6043_01,ShoppingMall,1039
6049_01,ShoppingMall,235
6058_01,ShoppingMall,50
6059_01,ShoppingMall,3949
6061_01,ShoppingMall,455
6062_01,ShoppingMall,501
6066_01,ShoppingMall,2366
6068_01,ShoppingMall,1
6069_01,ShoppingMall,109
6070_01,ShoppingMall,109
6076_01,ShoppingMall,144
6085_01,ShoppingMall,868
6087_01,ShoppingMall,24
6091_02,ShoppingMall,291
6092_01,ShoppingMall,641
6095_01,ShoppingMall,802
6096_01,ShoppingMall,1048
6096_02,ShoppingMall,1326
6096_03,ShoppingMall,1437
6101_01,ShoppingMall,2
6116_01,ShoppingMall,72
6118_01,ShoppingMall,1
6122_01,ShoppingMall,700
6124_01,ShoppingMall,834
6128_02,ShoppingMall,311
6135_01,ShoppingMall,534
6138_01,ShoppingMall,332
6150_01,ShoppingMall,8
6155_01,ShoppingMall,10
6157_01,ShoppingMall,92
6162_01,ShoppingMall,1
6163_01,ShoppingMall,33
6166_01,ShoppingMall,3
6169_01,ShoppingMall,291
6171_01,ShoppingMall,479
6174_01,ShoppingMall,116
6181_01,ShoppingMall,1657
6186_01,ShoppingMall,110
6192_01,ShoppingMall,403
6194_01,ShoppingMall,36
6205_01,ShoppingMall,50
6206_01,ShoppingMall,43
6207_01,ShoppingMall,1313
6213_01,ShoppingMall,306
6216_01,ShoppingMall,1167
6218_02,ShoppingMall,2
6222_01,ShoppingMall,2
6223_01,ShoppingMall,82
6224_01,ShoppingMall,60
6227_01,ShoppingMall,182
6228_01,ShoppingMall,39
6230_01,ShoppingMall,145
6234_01,ShoppingMall,1310
6239_01,ShoppingMall,13
6245_01,ShoppingMall,841
6246_01,ShoppingMall,129
6249_01,ShoppingMall,908
6250_01,ShoppingMall,887
6252_01,ShoppingMall,418
6253_01,ShoppingMall,636
6253_02,ShoppingMall,301
6262_02,ShoppingMall,186
6263_02,ShoppingMall,3
6264_01,ShoppingMall,11
6265_01,ShoppingMall,29
6270_02,ShoppingMall,13
6273_02,ShoppingMall,28
6279_01,ShoppingMall,9
6281_01,ShoppingMall,751
6283_01,ShoppingMall,2
6283_02,ShoppingMall,93
6289_01,ShoppingMall,28
6293_01,ShoppingMall,1
6297_01,ShoppingMall,29
6302_05,ShoppingMall,7
6304_01,ShoppingMall,1573
6308_01,ShoppingMall,215
6313_01,ShoppingMall,3
6316_01,ShoppingMall,2
6319_01,ShoppingMall,555
6320_01,ShoppingMall,859
6322_01,ShoppingMall,1541
6324_03,ShoppingMall,895
6326_01,ShoppingMall,1
6334_05,ShoppingMall,1317
6338_01,ShoppingMall,694
6340_01,ShoppingMall,5468
6341_01,ShoppingMall,1435
6346_02,ShoppingMall,231
6349_01,ShoppingMall,508
6361_01,ShoppingMall,129
6363_05,ShoppingMall,977
6366_01,ShoppingMall,99
6367_01,ShoppingMall,638
6367_02,ShoppingMall,927
6368_01,ShoppingMall,1
6371_01,ShoppingMall,16
6372_01,ShoppingMall,43
6374_01,ShoppingMall,6
6380_01,ShoppingMall,8
6385_01,ShoppingMall,422
6394_04,ShoppingMall,478
6397_01,ShoppingMall,622
6399_01,ShoppingMall,2915
6402_04,ShoppingMall,1720
6404_01,ShoppingMall,790
6409_01,ShoppingMall,165
6411_01,ShoppingMall,9
6414_01,ShoppingMall,31
6419_01,ShoppingMall,873
6422_01,ShoppingMall,858
6422_03,ShoppingMall,527
6422_04,ShoppingMall,246
6424_01,ShoppingMall,151
6431_01,ShoppingMall,1
6431_03,ShoppingMall,763
6433_01,ShoppingMall,1590
6437_01,ShoppingMall,1
6443_01,ShoppingMall,710
6443_05,ShoppingMall,622
6443_06,ShoppingMall,388
6448_01,ShoppingMall,433
6449_02,ShoppingMall,168
6450_01,ShoppingMall,57
6451_01,ShoppingMall,410
6452_01,ShoppingMall,11
6453_01,ShoppingMall,17
6456_01,ShoppingMall,657
6462_02,ShoppingMall,1686
6463_01,ShoppingMall,8
6464_01,ShoppingMall,20
6468_04,ShoppingMall,4
6477_02,ShoppingMall,6
6478_01,ShoppingMall,6
6480_01,ShoppingMall,1
6481_01,ShoppingMall,795
6482_01,ShoppingMall,681
6485_01,ShoppingMall,202
6485_02,ShoppingMall,53
6488_01,ShoppingMall,336
6490_03,ShoppingMall,849
6494_01,ShoppingMall,1864
6501_01,ShoppingMall,2076
6503_01,ShoppingMall,20
6508_01,ShoppingMall,7
6509_01,ShoppingMall,113
6511_01,ShoppingMall,26
6512_03,ShoppingMall,1
6513_01,ShoppingMall,1185
6514_01,ShoppingMall,2974
6522_01,ShoppingMall,715
6525_01,ShoppingMall,1540
6530_01,ShoppingMall,976
6535_01,ShoppingMall,183
6539_01,ShoppingMall,835
6544_01,ShoppingMall,339
6546_01,ShoppingMall,150
6547_01,ShoppingMall,310
6549_01,ShoppingMall,2
6549_02,ShoppingMall,580
6552_01,ShoppingMall,25
6561_01,ShoppingMall,6
6562_01,ShoppingMall,23
6563_01,ShoppingMall,845
6565_02,ShoppingMall,127
6567_02,ShoppingMall,35
6572_01,ShoppingMall,336
6573_01,ShoppingMall,1
6582_01,ShoppingMall,97
6583_01,ShoppingMall,12253
6585_02,ShoppingMall,3
6591_01,ShoppingMall,3
6593_01,ShoppingMall,661
6595_01,ShoppingMall,6
6602_01,ShoppingMall,2341
6603_01,ShoppingMall,3700
6606_01,ShoppingMall,520
6608_01,ShoppingMall,17
6611_01,ShoppingMall,7
6611_03,ShoppingMall,561
6620_01,ShoppingMall,273
6621_01,ShoppingMall,642
6622_01,ShoppingMall,44
6624_01,ShoppingMall,13
6625_02,ShoppingMall,23
6628_01,ShoppingMall,272
6635_01,ShoppingMall,26
6635_02,ShoppingMall,1791
6643_01,ShoppingMall,24
6647_01,ShoppingMall,1501
6649_01,ShoppingMall,265
6652_01,ShoppingMall,29
6660_01,ShoppingMall,47
6663_01,ShoppingMall,9
6663_02,ShoppingMall,655
6664_01,ShoppingMall,827
6668_01,ShoppingMall,649
6668_02,ShoppingMall,74
6669_01,ShoppingMall,304
6671_03,ShoppingMall,15
6672_03,ShoppingMall,1147
6680_01,ShoppingMall,512
6681_01,ShoppingMall,381
6684_02,ShoppingMall,335
6691_01,ShoppingMall,542
6693_01,ShoppingMall,719
6697_01,ShoppingMall,34
6711_01,ShoppingMall,714
6722_02,ShoppingMall,9
6725_01,ShoppingMall,60
6726_01,ShoppingMall,713
6730_01,ShoppingMall,791
6736_01,ShoppingMall,23
6739_01,ShoppingMall,174
6741_01,ShoppingMall,4
6741_02,ShoppingMall,181
6744_01,ShoppingMall,1119
6744_02,ShoppingMall,39
6744_03,ShoppingMall,2614
6744_05,ShoppingMall,140
6745_01,ShoppingMall,501
6748_03,ShoppingMall,6
6749_01,ShoppingMall,813
6750_01,ShoppingMall,424
6756_01,ShoppingMall,12
6756_02,ShoppingMall,743
6757_01,ShoppingMall,635
6760_01,ShoppingMall,1373
6763_01,ShoppingMall,725
6764_01,ShoppingMall,696
6764_02,ShoppingMall,2398
6766_01,ShoppingMall,3
6774_03,ShoppingMall,704
6779_01,ShoppingMall,270
6780_02,ShoppingMall,1472
6782_01,ShoppingMall,533
6787_03,ShoppingMall,1898
6792_01,ShoppingMall,2383
6794_01,ShoppingMall,1000
6798_01,ShoppingMall,61
6801_01,ShoppingMall,136
6806_01,ShoppingMall,310
6808_01,ShoppingMall,192
6810_02,ShoppingMall,2010
6813_01,ShoppingMall,348
6814_01,ShoppingMall,7810
6817_01,ShoppingMall,5
6822_01,ShoppingMall,29
6825_02,ShoppingMall,1236
6826_01,ShoppingMall,92
6827_01,ShoppingMall,840
6829_02,ShoppingMall,8
6844_01,ShoppingMall,1376
6850_03,ShoppingMall,800
6851_01,ShoppingMall,18
6853_01,ShoppingMall,4058
6854_01,ShoppingMall,243
6857_01,ShoppingMall,1179
6863_01,ShoppingMall,909
6866_01,ShoppingMall,99
6866_02,ShoppingMall,860
6868_01,ShoppingMall,73
6869_01,ShoppingMall,901
6871_01,ShoppingMall,616
6873_01,ShoppingMall,46
6880_01,ShoppingMall,172
6883_01,ShoppingMall,1
6887_01,ShoppingMall,31
6891_01,ShoppingMall,1660
6896_01,ShoppingMall,575
6898_01,ShoppingMall,490
6901_01,ShoppingMall,1164
6905_03,ShoppingMall,750
6906_01,ShoppingMall,1015
6906_02,ShoppingMall,1583
6908_01,ShoppingMall,46
6910_01,ShoppingMall,18
6911_01,ShoppingMall,1041
6913_02,ShoppingMall,95
6917_01,ShoppingMall,177
6921_01,ShoppingMall,2090
6925_01,ShoppingMall,677
6926_01,ShoppingMall,657
6929_03,ShoppingMall,4
6932_01,ShoppingMall,83
6934_01,ShoppingMall,1232
6934_02,ShoppingMall,450
6940_01,ShoppingMall,687
6949_01,ShoppingMall,851
6951_01,ShoppingMall,9
6954_01,ShoppingMall,13
6954_02,ShoppingMall,23
6957_01,ShoppingMall,7
6963_01,ShoppingMall,1967
6964_01,ShoppingMall,631
6968_01,ShoppingMall,682
6970_01,ShoppingMall,12
6970_02,ShoppingMall,363
6973_01,ShoppingMall,44
6976_01,ShoppingMall,782
6977_02,ShoppingMall,3
6979_01,ShoppingMall,70
6980_01,ShoppingMall,33
6984_01,ShoppingMall,116
6984_03,ShoppingMall,1
6988_01,ShoppingMall,32
6994_02,ShoppingMall,1690
6995_01,ShoppingMall,618
6996_01,ShoppingMall,175
6997_02,ShoppingMall,95
6998_01,ShoppingMall,285
7002_01,ShoppingMall,1
7004_01,ShoppingMall,400
7005_01,ShoppingMall,1211
7007_01,ShoppingMall,659
7008_01,ShoppingMall,9
7010_01,ShoppingMall,100
7011_01,ShoppingMall,163
7014_01,ShoppingMall,20
7019_01,ShoppingMall,717
7019_02,ShoppingMall,957
7022_01,ShoppingMall,6
7027_01,ShoppingMall,404
7029_01,ShoppingMall,2330
7032_01,ShoppingMall,414
7034_01,ShoppingMall,30
7039_01,ShoppingMall,81
7044_01,ShoppingMall,1642
7045_01,ShoppingMall,138
7048_01,ShoppingMall,356
7051_01,ShoppingMall,352
7057_01,ShoppingMall,926
7060_01,ShoppingMall,105
7074_02,ShoppingMall,3
7077_01,ShoppingMall,844
7078_01,ShoppingMall,100
7085_01,ShoppingMall,1911
7086_01,ShoppingMall,1
7090_01,ShoppingMall,267
7092_01,ShoppingMall,185
7094_01,ShoppingMall,2080
7097_01,ShoppingMall,4761
7097_02,ShoppingMall,40
7097_04,ShoppingMall,12
7098_01,ShoppingMall,651
7099_01,ShoppingMall,19
7104_02,ShoppingMall,2
7105_01,ShoppingMall,552
7114_01,ShoppingMall,21
7118_01,ShoppingMall,2
7126_01,ShoppingMall,664
7128_01,ShoppingMall,1
7128_02,ShoppingMall,3
7128_03,ShoppingMall,1
7133_01,ShoppingMall,11
7137_01,ShoppingMall,482
7142_01,ShoppingMall,1128
7143_01,ShoppingMall,437
7151_01,ShoppingMall,592
7157_02,ShoppingMall,754
7162_01,ShoppingMall,22
7166_01,ShoppingMall,5
7168_01,ShoppingMall,793
7175_01,ShoppingMall,773
7177_01,ShoppingMall,14
7182_01,ShoppingMall,944
7186_02,ShoppingMall,29
7186_03,ShoppingMall,16
7188_02,ShoppingMall,46
7191_01,ShoppingMall,766
7193_01,ShoppingMall,96
7197_01,ShoppingMall,115
7199_01,ShoppingMall,109
7202_01,ShoppingMall,713
7205_01,ShoppingMall,158
7206_01,ShoppingMall,42
7210_01,ShoppingMall,879
7214_01,ShoppingMall,690
7216_01,ShoppingMall,179
7217_01,ShoppingMall,874
7219_04,ShoppingMall,5
7221_01,ShoppingMall,1
7225_01,ShoppingMall,130
7226_01,ShoppingMall,211
7227_01,ShoppingMall,1028
7232_01,ShoppingMall,273
7235_01,ShoppingMall,511
7238_01,ShoppingMall,414
7240_01,ShoppingMall,2401
7240_02,ShoppingMall,2885
7246_01,ShoppingMall,17
7250_01,ShoppingMall,1907
7252_01,ShoppingMall,1050
7256_01,ShoppingMall,1
7257_02,ShoppingMall,12
7259_01,ShoppingMall,2
7260_01,ShoppingMall,196
7271_01,ShoppingMall,222
7273_01,ShoppingMall,450
7274_01,ShoppingMall,12
7278_01,ShoppingMall,795
7280_01,ShoppingMall,3
7284_01,ShoppingMall,49
7289_01,ShoppingMall,8
7290_05,ShoppingMall,31
7296_01,ShoppingMall,171
7297_01,ShoppingMall,229
7298_01,ShoppingMall,478
7300_01,ShoppingMall,885
7302_01,ShoppingMall,285
7303_01,ShoppingMall,12
7309_01,ShoppingMall,297
7310_01,ShoppingMall,6
7313_01,ShoppingMall,21
7320_01,ShoppingMall,29
7322_01,ShoppingMall,424
7323_01,ShoppingMall,547
7326_01,ShoppingMall,14
7327_01,ShoppingMall,584
7328_01,ShoppingMall,458
7330_01,ShoppingMall,8
7334_01,ShoppingMall,787
7336_01,ShoppingMall,5
7336_02,ShoppingMall,902
7338_01,ShoppingMall,1386
7343_01,ShoppingMall,1
7344_01,ShoppingMall,9
7347_01,ShoppingMall,2
7353_03,ShoppingMall,2
7358_01,ShoppingMall,2
7367_01,ShoppingMall,103
7367_02,ShoppingMall,52
7370_01,ShoppingMall,2
7379_01,ShoppingMall,1540
7385_01,ShoppingMall,77
7387_01,ShoppingMall,761
7394_01,ShoppingMall,21
7396_01,ShoppingMall,3944
7398_01,ShoppingMall,1
7399_01,ShoppingMall,217
7402_01,ShoppingMall,3
7403_01,ShoppingMall,536
7405_01,ShoppingMall,311
7406_01,ShoppingMall,801
7408_01,ShoppingMall,1116
7411_01,ShoppingMall,439
7416_01,ShoppingMall,214
7419_02,ShoppingMall,805
7422_01,ShoppingMall,61
7428_01,ShoppingMall,4
7429_01,ShoppingMall,23
7430_01,ShoppingMall,201
7438_01,ShoppingMall,30
7442_01,ShoppingMall,726
7447_01,ShoppingMall,299
7448_01,ShoppingMall,40
7450_01,ShoppingMall,193
7452_02,ShoppingMall,575
7457_01,ShoppingMall,5
7481_01,ShoppingMall,1
7483_01,ShoppingMall,358
7486_01,ShoppingMall,16
7487_01,ShoppingMall,321
7488_01,ShoppingMall,386
7492_01,ShoppingMall,2956
7494_01,ShoppingMall,425
7495_01,ShoppingMall,1110
7498_01,ShoppingMall,859
7498_03,ShoppingMall,910
7499_01,ShoppingMall,1121
7500_01,ShoppingMall,228
7505_01,ShoppingMall,291
7508_01,ShoppingMall,103
7510_01,ShoppingMall,208
7514_01,ShoppingMall,47
7518_02,ShoppingMall,1104
7521_01,ShoppingMall,103
7523_01,ShoppingMall,643
7527_01,ShoppingMall,2
7534_01,ShoppingMall,345
7543_01,ShoppingMall,702
7549_01,ShoppingMall,1468
7552_01,ShoppingMall,97
7559_01,ShoppingMall,441
7568_01,ShoppingMall,416
7569_01,ShoppingMall,158
7569_02,ShoppingMall,572
7576_01,ShoppingMall,1
7578_01,ShoppingMall,4
7579_01,ShoppingMall,56
7583_01,ShoppingMall,1826
7585_02,ShoppingMall,432
7585_03,ShoppingMall,1309
7595_01,ShoppingMall,661
7599_01,ShoppingMall,135
7604_02,ShoppingMall,658
7605_01,ShoppingMall,42
7618_01,ShoppingMall,27
7620_01,ShoppingMall,2228
7622_01,ShoppingMall,185
7623_01,ShoppingMall,84
7625_01,ShoppingMall,114
7626_01,ShoppingMall,9
7627_01,ShoppingMall,4
7628_01,ShoppingMall,1288
7630_01,ShoppingMall,115
7631_01,ShoppingMall,481
7632_01,ShoppingMall,4
7641_01,ShoppingMall,1
7646_01,ShoppingMall,1025
7647_01,ShoppingMall,127
7669_01,ShoppingMall,136
7671_01,ShoppingMall,31
7676_01,ShoppingMall,6
7683_01,ShoppingMall,58
7687_01,ShoppingMall,8
7696_01,ShoppingMall,185
7696_02,ShoppingMall,80
7698_01,ShoppingMall,728
7700_01,ShoppingMall,2
7705_01,ShoppingMall,13
7707_01,ShoppingMall,9
7708_01,ShoppingMall,471
7710_01,ShoppingMall,4127
7714_01,ShoppingMall,62
7715_01,ShoppingMall,305
7720_01,ShoppingMall,754
7721_01,ShoppingMall,2621
7724_01,ShoppingMall,32
7736_01,ShoppingMall,379
7741_02,ShoppingMall,9
7747_01,ShoppingMall,1880
7749_02,ShoppingMall,1912
7754_01,ShoppingMall,34
7763_01,ShoppingMall,19
7764_01,ShoppingMall,14
7768_01,ShoppingMall,239
7770_01,ShoppingMall,37
7771_01,ShoppingMall,692
7774_01,ShoppingMall,39
7778_01,ShoppingMall,346
7780_01,ShoppingMall,615
7782_01,ShoppingMall,31
7785_01,ShoppingMall,52
7788_01,ShoppingMall,110
7790_02,ShoppingMall,132
7791_01,ShoppingMall,208
7802_01,ShoppingMall,419
7808_01,ShoppingMall,53
7812_01,ShoppingMall,50
7820_01,ShoppingMall,809
7821_01,ShoppingMall,17
7831_01,ShoppingMall,54
7832_01,ShoppingMall,81
7833_01,ShoppingMall,6
7834_01,ShoppingMall,349
7841_02,ShoppingMall,501
7842_01,ShoppingMall,1185
7847_01,ShoppingMall,617
7848_01,ShoppingMall,635
7853_01,ShoppingMall,14
7853_02,ShoppingMall,297
7858_03,ShoppingMall,134
7859_01,ShoppingMall,738
7863_01,ShoppingMall,1967
7864_01,ShoppingMall,1769
7872_03,ShoppingMall,408
7878_01,ShoppingMall,32
7879_01,ShoppingMall,71
7884_01,ShoppingMall,465
7888_01,ShoppingMall,644
7892_01,ShoppingMall,744
7894_01,ShoppingMall,589
7895_01,ShoppingMall,21
7899_02,ShoppingMall,14
7904_02,ShoppingMall,3958
7914_02,ShoppingMall,106
7914_03,ShoppingMall,321
7919_01,ShoppingMall,817
7929_01,ShoppingMall,58
7935_01,ShoppingMall,6
7936_01,ShoppingMall,622
7940_01,ShoppingMall,447
7941_01,ShoppingMall,10705
7944_01,ShoppingMall,1
7946_01,ShoppingMall,604
7947_01,ShoppingMall,57
7950_01,ShoppingMall,159
7950_03,ShoppingMall,624
7952_01,ShoppingMall,38
7952_02,ShoppingMall,686
7955_01,ShoppingMall,144
7968_01,ShoppingMall,858
7972_02,ShoppingMall,25
7974_01,ShoppingMall,1127
7974_02,ShoppingMall,89
7981_02,ShoppingMall,1
7984_03,ShoppingMall,622
7985_01,ShoppingMall,310
7986_01,ShoppingMall,455
7987_01,ShoppingMall,21
7996_01,ShoppingMall,708
8007_01,ShoppingMall,1
8007_02,ShoppingMall,92
8018_01,ShoppingMall,5
8023_01,ShoppingMall,271
8024_01,ShoppingMall,722
8027_02,ShoppingMall,331
8029_01,ShoppingMall,3
8034_02,ShoppingMall,74
8036_02,ShoppingMall,62
8037_01,ShoppingMall,249
8043_03,ShoppingMall,64
8050_01,ShoppingMall,143
8053_01,ShoppingMall,206
8054_01,ShoppingMall,262
8055_01,ShoppingMall,846
8060_01,ShoppingMall,960
8071_01,ShoppingMall,716
8078_01,ShoppingMall,134
8081_01,ShoppingMall,336
8083_01,ShoppingMall,7
8088_01,ShoppingMall,11
8089_01,ShoppingMall,1761
8092_01,ShoppingMall,135
8102_01,ShoppingMall,442
8103_01,ShoppingMall,492
8105_01,ShoppingMall,15
8129_03,ShoppingMall,342
8143_01,ShoppingMall,5
8144_03,ShoppingMall,77
8147_03,ShoppingMall,470
8150_03,ShoppingMall,10
8156_01,ShoppingMall,102
8157_02,ShoppingMall,262
8157_03,ShoppingMall,2778
8158_01,ShoppingMall,356
8161_01,ShoppingMall,50
8165_01,ShoppingMall,40
8168_02,ShoppingMall,1
8168_04,ShoppingMall,9
8168_06,ShoppingMall,2
8171_01,ShoppingMall,594
8177_01,ShoppingMall,298
8182_01,ShoppingMall,4
8191_01,ShoppingMall,19
8192_01,ShoppingMall,3
8194_01,ShoppingMall,662
8202_05,ShoppingMall,5
8204_01,ShoppingMall,1629
8204_02,ShoppingMall,2566
8205_01,ShoppingMall,2
8209_01,ShoppingMall,372
8210_01,ShoppingMall,5
8212_01,ShoppingMall,60
8213_01,ShoppingMall,1
8216_01,ShoppingMall,681
8217_01,ShoppingMall,50
8219_01,ShoppingMall,3
8220_01,ShoppingMall,1
8222_01,ShoppingMall,576
8222_02,ShoppingMall,1
8225_01,ShoppingMall,1130
8227_01,ShoppingMall,460
8231_02,ShoppingMall,113
8233_01,ShoppingMall,779
8233_02,ShoppingMall,18
8235_01,ShoppingMall,22
8239_01,ShoppingMall,193
8242_01,ShoppingMall,876
8247_01,ShoppingMall,23
8252_01,ShoppingMall,612
8255_01,ShoppingMall,12
8257_01,ShoppingMall,653
8259_01,ShoppingMall,486
8260_01,ShoppingMall,4
8264_01,ShoppingMall,1008
8267_01,ShoppingMall,48
8270_01,ShoppingMall,783
8279_01,ShoppingMall,55
8280_01,ShoppingMall,880
8281_01,ShoppingMall,233
8282_01,ShoppingMall,654
8287_01,ShoppingMall,654
8288_01,ShoppingMall,870
8288_02,ShoppingMall,175
8302_02,ShoppingMall,867
8303_01,ShoppingMall,2267
8307_01,ShoppingMall,1929
8315_01,ShoppingMall,161
8316_01,ShoppingMall,37
8317_01,ShoppingMall,576
8318_03,ShoppingMall,194
8319_01,ShoppingMall,729
8323_01,ShoppingMall,277
8335_01,ShoppingMall,602
8338_02,ShoppingMall,2
8341_01,ShoppingMall,167
8342_03,ShoppingMall,2
8343_01,ShoppingMall,1081
8344_02,ShoppingMall,117
8345_01,ShoppingMall,1792
8346_01,ShoppingMall,63
8363_02,ShoppingMall,1
8368_02,ShoppingMall,377
8369_02,ShoppingMall,1435
8371_01,ShoppingMall,638
8373_01,ShoppingMall,243
8377_01,ShoppingMall,320
8378_01,ShoppingMall,505
8383_06,ShoppingMall,1
8388_01,ShoppingMall,33
8392_01,ShoppingMall,1
8393_01,ShoppingMall,54
8397_01,ShoppingMall,404
8405_01,ShoppingMall,1025
8406_01,ShoppingMall,566
8407_01,ShoppingMall,51
8414_01,ShoppingMall,591
8416_01,ShoppingMall,635
8419_01,ShoppingMall,481
8421_01,ShoppingMall,739
8423_01,ShoppingMall,6
8430_01,ShoppingMall,546
8431_02,ShoppingMall,25
8433_01,ShoppingMall,2
8437_01,ShoppingMall,132
8438_01,ShoppingMall,1641
8444_01,ShoppingMall,1
8447_01,ShoppingMall,1
8452_01,ShoppingMall,1536
8452_04,ShoppingMall,18
8454_01,ShoppingMall,265
8458_01,ShoppingMall,31
8460_01,ShoppingMall,63
8463_01,ShoppingMall,608
8468_01,ShoppingMall,19
8471_01,ShoppingMall,1
8474_01,ShoppingMall,94
8475_01,ShoppingMall,1083
8475_02,ShoppingMall,64
8476_01,ShoppingMall,492
8477_01,ShoppingMall,51
8480_01,ShoppingMall,143
8480_02,ShoppingMall,3
8491_01,ShoppingMall,6331
8492_01,ShoppingMall,3
8494_01,ShoppingMall,1301
8495_01,ShoppingMall,1
8500_01,ShoppingMall,977
8502_01,ShoppingMall,36
8503_01,ShoppingMall,146
8504_01,ShoppingMall,2036
8506_01,ShoppingMall,54
8509_01,ShoppingMall,863
8511_01,ShoppingMall,73
8514_01,ShoppingMall,278
8522_01,ShoppingMall,10
8530_01,ShoppingMall,44
8537_02,ShoppingMall,290
8539_01,ShoppingMall,27
8540_01,ShoppingMall,13
8541_01,ShoppingMall,341
8544_01,ShoppingMall,22
8545_01,ShoppingMall,7
8548_01,ShoppingMall,280
8552_02,ShoppingMall,28
8554_01,ShoppingMall,195
8559_01,ShoppingMall,208
8571_01,ShoppingMall,206
8573_01,ShoppingMall,1
8574_02,ShoppingMall,2
8574_04,ShoppingMall,11
8580_01,ShoppingMall,149
8584_01,ShoppingMall,72
8585_01,ShoppingMall,269
8586_01,ShoppingMall,396
8587_01,ShoppingMall,89
8594_01,ShoppingMall,601
8599_01,ShoppingMall,5
8602_02,ShoppingMall,3
8604_01,ShoppingMall,343
8606_03,ShoppingMall,148
8607_01,ShoppingMall,9
8609_01,ShoppingMall,2
8612_01,ShoppingMall,870
8614_01,ShoppingMall,1785
8615_01,ShoppingMall,117
8616_01,ShoppingMall,797
8619_01,ShoppingMall,977
8620_01,ShoppingMall,7
8623_01,ShoppingMall,85
8626_01,ShoppingMall,1
8633_01,ShoppingMall,97
8637_02,ShoppingMall,6221
8637_03,ShoppingMall,967
8639_02,ShoppingMall,163
8640_01,ShoppingMall,525
8641_02,ShoppingMall,3
8643_01,ShoppingMall,2
8644_01,ShoppingMall,11
8645_01,ShoppingMall,1908
8646_04,ShoppingMall,2
8654_01,ShoppingMall,23
8657_01,ShoppingMall,1083
8658_01,ShoppingMall,1364
8658_02,ShoppingMall,848
8659_01,ShoppingMall,23
8663_01,ShoppingMall,896
8667_01,ShoppingMall,455
8668_02,ShoppingMall,125
8669_01,ShoppingMall,22
8669_03,ShoppingMall,456
8671_01,ShoppingMall,1
8674_01,ShoppingMall,49
8680_01,ShoppingMall,700
8681_01,ShoppingMall,1729
8683_01,ShoppingMall,87
8687_01,ShoppingMall,594
8695_01,ShoppingMall,1169
8700_01,ShoppingMall,928
8701_01,ShoppingMall,172
8703_01,ShoppingMall,308
8704_02,ShoppingMall,146
8709_01,ShoppingMall,456
8710_01,ShoppingMall,50
8714_01,ShoppingMall,36
8716_01,ShoppingMall,220
8719_02,ShoppingMall,2370
8720_01,ShoppingMall,1063
8722_02,ShoppingMall,10
8728_01,ShoppingMall,3
8728_02,ShoppingMall,1
8728_03,ShoppingMall,45
8728_04,ShoppingMall,1
8728_07,ShoppingMall,2
8728_08,ShoppingMall,164
8729_02,ShoppingMall,18
8734_01,ShoppingMall,707
8735_01,ShoppingMall,1
8736_02,ShoppingMall,289
8741_03,ShoppingMall,1401
8743_01,ShoppingMall,246
8749_01,ShoppingMall,19
8751_01,ShoppingMall,124
8752_01,ShoppingMall,1
8753_02,ShoppingMall,40
8753_03,ShoppingMall,9
8754_01,ShoppingMall,613
8757_01,ShoppingMall,210
8759_01,ShoppingMall,139
8762_01,ShoppingMall,497
8769_01,ShoppingMall,2080
8770_04,ShoppingMall,11
8770_05,ShoppingMall,82
8770_07,ShoppingMall,66
8771_01,ShoppingMall,3
8773_01,ShoppingMall,782
8776_01,ShoppingMall,286
8781_01,ShoppingMall,2
8783_01,ShoppingMall,25
8785_01,ShoppingMall,80
8791_01,ShoppingMall,82
8794_01,ShoppingMall,637
8796_02,ShoppingMall,1
8796_06,ShoppingMall,148
8797_01,ShoppingMall,110
8798_01,ShoppingMall,242
8799_01,ShoppingMall,855
8801_01,ShoppingMall,51
8805_01,ShoppingMall,7
8806_01,ShoppingMall,1363
8811_01,ShoppingMall,80
8819_01,ShoppingMall,1
8821_01,ShoppingMall,1
8822_01,ShoppingMall,1359
8824_01,ShoppingMall,130
8826_02,ShoppingMall,3
8827_01,ShoppingMall,719
8830_01,ShoppingMall,1404
8836_01,ShoppingMall,182
8838_01,ShoppingMall,628
8840_01,ShoppingMall,4
8844_01,ShoppingMall,717
8845_02,ShoppingMall,40
8848_01,ShoppingMall,40
8850_01,ShoppingMall,267
8852_02,ShoppingMall,354
8853_01,ShoppingMall,200
8860_04,ShoppingMall,222
