Source,Target
1959_01,TRAPPIST-1e
1959_02,TRAPPIST-1e
1959_03,55 Cancri e
1960_01,TRAPPIST-1e
1960_02,PSO J318.5-22
1961_01,TRAPPIST-1e
1962_01,TRAPPIST-1e
1962_02,55 Cancri e
1962_03,TRAPPIST-1e
1963_01,TRAPPIST-1e
1964_01,TRAPPIST-1e
1967_01,TRAPPIST-1e
1968_01,PSO J318.5-22
1969_01,55 Cancri e
1971_01,PSO J318.5-22
1973_01,55 Cancri e
1974_01,TRAPPIST-1e
1975_01,TRAPPIST-1e
1976_01,55 Cancri e
1976_02,TRAPPIST-1e
1976_03,55 Cancri e
1976_04,TRAPPIST-1e
1976_05,55 Cancri e
1976_06,TRAPPIST-1e
1976_07,TRAPPIST-1e
1977_01,TRAPPIST-1e
1978_01,TRAPPIST-1e
1979_01,TRAPPIST-1e
1980_01,TRAPPIST-1e
1980_02,TRAPPIST-1e
1980_03,TRAPPIST-1e
1981_01,TRAPPIST-1e
1983_01,PSO J318.5-22
1984_01,55 Cancri e
1985_01,55 Cancri e
1988_01,TRAPPIST-1e
1991_01,55 Cancri e
1991_02,TRAPPIST-1e
1992_01,TRAPPIST-1e
1993_01,TRAPPIST-1e
1994_01,TRAPPIST-1e
1995_01,PSO J318.5-22
1996_01,TRAPPIST-1e
1997_01,TRAPPIST-1e
1999_01,TRAPPIST-1e
2000_01,55 Cancri e
2001_01,TRAPPIST-1e
2003_01,TRAPPIST-1e
2006_01,TRAPPIST-1e
2006_02,TRAPPIST-1e
2006_03,TRAPPIST-1e
2007_01,55 Cancri e
2009_01,TRAPPIST-1e
2009_02,TRAPPIST-1e
2009_03,55 Cancri e
2010_01,PSO J318.5-22
2011_01,PSO J318.5-22
2012_01,55 Cancri e
2013_01,TRAPPIST-1e
2015_01,TRAPPIST-1e
2019_01,55 Cancri e
2019_02,55 Cancri e
2022_01,PSO J318.5-22
2024_01,TRAPPIST-1e
2024_02,55 Cancri e
2026_01,TRAPPIST-1e
2026_02,PSO J318.5-22
2026_03,TRAPPIST-1e
2027_01,55 Cancri e
2028_01,PSO J318.5-22
2029_01,55 Cancri e
2032_01,TRAPPIST-1e
2034_01,TRAPPIST-1e
2038_01,TRAPPIST-1e
2040_01,TRAPPIST-1e
2040_02,TRAPPIST-1e
2041_01,TRAPPIST-1e
2042_01,TRAPPIST-1e
2043_01,TRAPPIST-1e
2044_01,TRAPPIST-1e
2045_01,55 Cancri e
2046_01,55 Cancri e
2051_01,TRAPPIST-1e
2052_01,TRAPPIST-1e
2053_01,55 Cancri e
2054_01,55 Cancri e
2055_01,TRAPPIST-1e
2055_02,PSO J318.5-22
2055_03,TRAPPIST-1e
2055_04,TRAPPIST-1e
2055_05,TRAPPIST-1e
2055_06,TRAPPIST-1e
2056_01,TRAPPIST-1e
2056_02,TRAPPIST-1e
2056_03,TRAPPIST-1e
2056_04,PSO J318.5-22
2059_01,TRAPPIST-1e
2060_01,55 Cancri e
2061_01,TRAPPIST-1e
2062_01,TRAPPIST-1e
2063_01,PSO J318.5-22
2065_01,TRAPPIST-1e
2066_01,TRAPPIST-1e
2067_01,TRAPPIST-1e
2067_02,TRAPPIST-1e
2070_01,TRAPPIST-1e
2071_01,55 Cancri e
2071_02,55 Cancri e
2073_01,TRAPPIST-1e
2074_01,TRAPPIST-1e
2074_02,TRAPPIST-1e
2075_01,55 Cancri e
2080_01,TRAPPIST-1e
2081_01,PSO J318.5-22
2082_01,TRAPPIST-1e
2083_01,TRAPPIST-1e
2084_01,TRAPPIST-1e
2084_02,TRAPPIST-1e
2085_01,TRAPPIST-1e
2086_01,TRAPPIST-1e
2086_02,TRAPPIST-1e
2087_01,TRAPPIST-1e
2088_01,55 Cancri e
2088_02,TRAPPIST-1e
2089_01,PSO J318.5-22
2090_01,TRAPPIST-1e
2091_01,TRAPPIST-1e
2092_01,TRAPPIST-1e
2092_02,TRAPPIST-1e
2092_03,TRAPPIST-1e
2092_04,TRAPPIST-1e
2092_05,TRAPPIST-1e
2094_01,TRAPPIST-1e
2095_01,PSO J318.5-22
2096_01,TRAPPIST-1e
2096_02,TRAPPIST-1e
2097_01,55 Cancri e
2099_01,TRAPPIST-1e
2100_01,PSO J318.5-22
2102_01,TRAPPIST-1e
2104_01,TRAPPIST-1e
2104_02,TRAPPIST-1e
2105_01,55 Cancri e
2106_01,55 Cancri e
2107_01,TRAPPIST-1e
2110_01,TRAPPIST-1e
2111_01,TRAPPIST-1e
2112_01,TRAPPIST-1e
2114_01,55 Cancri e
2115_01,TRAPPIST-1e
2116_01,TRAPPIST-1e
2117_01,TRAPPIST-1e
2118_01,PSO J318.5-22
2120_01,TRAPPIST-1e
2121_01,TRAPPIST-1e
2123_01,PSO J318.5-22
2123_02,PSO J318.5-22
2124_01,55 Cancri e
2125_01,TRAPPIST-1e
2126_01,TRAPPIST-1e
2127_01,TRAPPIST-1e
2128_01,TRAPPIST-1e
2129_01,TRAPPIST-1e
2130_01,PSO J318.5-22
2131_01,TRAPPIST-1e
2133_01,TRAPPIST-1e
2133_02,TRAPPIST-1e
2134_01,TRAPPIST-1e
2135_01,TRAPPIST-1e
2135_02,TRAPPIST-1e
2136_01,TRAPPIST-1e
2137_01,TRAPPIST-1e
2137_02,55 Cancri e
2137_03,55 Cancri e
2138_01,55 Cancri e
2139_01,TRAPPIST-1e
2140_01,TRAPPIST-1e
2141_01,55 Cancri e
2142_01,TRAPPIST-1e
2143_01,TRAPPIST-1e
2143_02,TRAPPIST-1e
2144_01,TRAPPIST-1e
2145_01,TRAPPIST-1e
2147_01,TRAPPIST-1e
2148_01,TRAPPIST-1e
2149_01,TRAPPIST-1e
2150_01,PSO J318.5-22
2152_01,TRAPPIST-1e
2153_01,TRAPPIST-1e
2154_01,TRAPPIST-1e
2156_01,TRAPPIST-1e
2158_01,TRAPPIST-1e
2159_01,TRAPPIST-1e
2161_01,TRAPPIST-1e
2162_01,PSO J318.5-22
2162_02,TRAPPIST-1e
2163_01,TRAPPIST-1e
2164_01,TRAPPIST-1e
2167_01,PSO J318.5-22
2168_01,TRAPPIST-1e
2168_02,TRAPPIST-1e
2171_01,TRAPPIST-1e
2171_02,TRAPPIST-1e
2172_01,PSO J318.5-22
2173_01,PSO J318.5-22
2175_01,55 Cancri e
2177_01,TRAPPIST-1e
2179_01,TRAPPIST-1e
2180_01,55 Cancri e
2182_01,TRAPPIST-1e
2183_01,PSO J318.5-22
2183_02,TRAPPIST-1e
2186_01,TRAPPIST-1e
2187_01,TRAPPIST-1e
2188_01,55 Cancri e
2189_01,TRAPPIST-1e
2190_01,TRAPPIST-1e
2191_01,TRAPPIST-1e
2193_01,PSO J318.5-22
2194_01,TRAPPIST-1e
2195_01,TRAPPIST-1e
2196_01,TRAPPIST-1e
2196_02,55 Cancri e
2196_03,TRAPPIST-1e
2196_04,55 Cancri e
2198_01,55 Cancri e
2200_01,TRAPPIST-1e
2201_01,55 Cancri e
2202_01,TRAPPIST-1e
2203_01,TRAPPIST-1e
2204_01,55 Cancri e
2205_01,TRAPPIST-1e
2206_01,PSO J318.5-22
2207_01,TRAPPIST-1e
2209_01,TRAPPIST-1e
2210_01,TRAPPIST-1e
2211_01,TRAPPIST-1e
2212_01,TRAPPIST-1e
2215_01,55 Cancri e
2215_02,TRAPPIST-1e
2215_03,TRAPPIST-1e
2215_04,TRAPPIST-1e
2219_01,55 Cancri e
2220_01,TRAPPIST-1e
2221_01,PSO J318.5-22
2223_01,TRAPPIST-1e
2224_01,TRAPPIST-1e
2225_01,PSO J318.5-22
2228_01,TRAPPIST-1e
2229_01,TRAPPIST-1e
2231_01,TRAPPIST-1e
2232_01,55 Cancri e
2232_02,TRAPPIST-1e
2233_01,TRAPPIST-1e
2234_01,55 Cancri e
2234_02,55 Cancri e
2234_03,TRAPPIST-1e
2234_04,55 Cancri e
2234_05,TRAPPIST-1e
2234_06,55 Cancri e
2234_07,TRAPPIST-1e
2235_01,TRAPPIST-1e
2237_01,55 Cancri e
2237_02,TRAPPIST-1e
2238_01,55 Cancri e
2239_01,PSO J318.5-22
2241_01,TRAPPIST-1e
2243_01,TRAPPIST-1e
2251_01,55 Cancri e
2251_02,TRAPPIST-1e
2252_01,TRAPPIST-1e
2253_01,TRAPPIST-1e
2254_01,TRAPPIST-1e
2255_01,55 Cancri e
2255_02,TRAPPIST-1e
2256_01,TRAPPIST-1e
2257_01,TRAPPIST-1e
2257_02,55 Cancri e
2258_01,TRAPPIST-1e
2261_01,TRAPPIST-1e
2262_01,55 Cancri e
2263_01,TRAPPIST-1e
2264_01,TRAPPIST-1e
2266_01,TRAPPIST-1e
2267_01,TRAPPIST-1e
2268_01,TRAPPIST-1e
2269_01,TRAPPIST-1e
2270_01,TRAPPIST-1e
2272_01,TRAPPIST-1e
2272_02,55 Cancri e
2272_03,TRAPPIST-1e
2273_01,TRAPPIST-1e
2274_01,55 Cancri e
2274_02,55 Cancri e
2275_01,PSO J318.5-22
2277_01,TRAPPIST-1e
2278_01,55 Cancri e
2279_01,55 Cancri e
2280_01,TRAPPIST-1e
2281_01,TRAPPIST-1e
2282_01,TRAPPIST-1e
2284_01,TRAPPIST-1e
2287_01,TRAPPIST-1e
2288_01,TRAPPIST-1e
2289_01,TRAPPIST-1e
2291_01,55 Cancri e
2291_02,TRAPPIST-1e
2291_03,55 Cancri e
2295_01,TRAPPIST-1e
2295_02,TRAPPIST-1e
2296_01,TRAPPIST-1e
2298_01,PSO J318.5-22
2299_01,TRAPPIST-1e
2300_01,55 Cancri e
2300_02,55 Cancri e
2301_01,TRAPPIST-1e
2301_02,55 Cancri e
2301_03,55 Cancri e
2302_01,TRAPPIST-1e
2303_01,55 Cancri e
2305_01,TRAPPIST-1e
2306_01,TRAPPIST-1e
2306_02,TRAPPIST-1e
2306_03,TRAPPIST-1e
2306_04,55 Cancri e
2306_05,55 Cancri e
2306_06,55 Cancri e
2308_01,TRAPPIST-1e
2308_02,55 Cancri e
2308_03,TRAPPIST-1e
2308_04,TRAPPIST-1e
2309_01,PSO J318.5-22
2310_01,55 Cancri e
2310_02,TRAPPIST-1e
2310_03,TRAPPIST-1e
2310_04,TRAPPIST-1e
2311_01,TRAPPIST-1e
2312_01,TRAPPIST-1e
2313_01,TRAPPIST-1e
2314_01,TRAPPIST-1e
2315_01,55 Cancri e
2316_01,PSO J318.5-22
2317_01,TRAPPIST-1e
2318_01,TRAPPIST-1e
2319_01,PSO J318.5-22
2320_01,55 Cancri e
2321_01,PSO J318.5-22
2325_01,PSO J318.5-22
2327_01,TRAPPIST-1e
2329_01,TRAPPIST-1e
2332_01,TRAPPIST-1e
2333_01,TRAPPIST-1e
2336_01,55 Cancri e
2336_02,TRAPPIST-1e
2338_01,55 Cancri e
2338_02,TRAPPIST-1e
2339_01,TRAPPIST-1e
2340_01,PSO J318.5-22
2341_01,TRAPPIST-1e
2345_01,PSO J318.5-22
2347_01,55 Cancri e
2347_02,TRAPPIST-1e
2347_03,TRAPPIST-1e
2347_04,PSO J318.5-22
2347_05,55 Cancri e
2347_06,55 Cancri e
2347_07,TRAPPIST-1e
2348_01,55 Cancri e
2349_01,TRAPPIST-1e
2353_01,TRAPPIST-1e
2353_02,55 Cancri e
2356_01,TRAPPIST-1e
2356_02,TRAPPIST-1e
2356_03,TRAPPIST-1e
2357_01,TRAPPIST-1e
2360_01,TRAPPIST-1e
2361_01,PSO J318.5-22
2361_02,PSO J318.5-22
2363_01,TRAPPIST-1e
2364_01,TRAPPIST-1e
2365_01,TRAPPIST-1e
2366_01,TRAPPIST-1e
2367_01,TRAPPIST-1e
2368_01,TRAPPIST-1e
2369_01,TRAPPIST-1e
2373_01,TRAPPIST-1e
2374_01,TRAPPIST-1e
2375_01,55 Cancri e
2376_01,55 Cancri e
2377_01,PSO J318.5-22
2379_01,TRAPPIST-1e
2382_01,55 Cancri e
2384_01,TRAPPIST-1e
2384_02,PSO J318.5-22
2384_03,55 Cancri e
2384_04,TRAPPIST-1e
2384_05,TRAPPIST-1e
2384_06,TRAPPIST-1e
2384_07,TRAPPIST-1e
2385_01,TRAPPIST-1e
2387_01,TRAPPIST-1e
2389_01,TRAPPIST-1e
2390_01,TRAPPIST-1e
2391_01,TRAPPIST-1e
2392_01,TRAPPIST-1e
2395_01,TRAPPIST-1e
2396_01,TRAPPIST-1e
2396_02,TRAPPIST-1e
2397_01,55 Cancri e
2398_01,TRAPPIST-1e
2399_01,TRAPPIST-1e
2401_01,PSO J318.5-22
2402_01,TRAPPIST-1e
2403_01,TRAPPIST-1e
2404_01,TRAPPIST-1e
2404_02,TRAPPIST-1e
2404_03,55 Cancri e
2404_04,TRAPPIST-1e
2406_01,TRAPPIST-1e
2409_01,55 Cancri e
2409_02,TRAPPIST-1e
2410_01,TRAPPIST-1e
2411_01,TRAPPIST-1e
2412_01,TRAPPIST-1e
2413_01,PSO J318.5-22
2414_01,TRAPPIST-1e
2416_01,TRAPPIST-1e
2417_01,TRAPPIST-1e
2419_01,TRAPPIST-1e
2421_01,TRAPPIST-1e
2423_01,TRAPPIST-1e
2424_01,TRAPPIST-1e
2426_01,TRAPPIST-1e
2426_02,TRAPPIST-1e
2427_01,TRAPPIST-1e
2429_01,TRAPPIST-1e
2431_01,TRAPPIST-1e
2432_01,TRAPPIST-1e
2433_01,TRAPPIST-1e
2435_01,TRAPPIST-1e
2436_01,TRAPPIST-1e
2438_01,TRAPPIST-1e
2439_01,TRAPPIST-1e
2441_01,55 Cancri e
2442_01,TRAPPIST-1e
2443_01,TRAPPIST-1e
2444_01,55 Cancri e
2445_01,TRAPPIST-1e
2446_01,TRAPPIST-1e
2449_01,TRAPPIST-1e
2449_02,TRAPPIST-1e
2449_03,TRAPPIST-1e
2451_01,PSO J318.5-22
2452_01,55 Cancri e
2453_01,TRAPPIST-1e
2454_01,TRAPPIST-1e
2455_01,TRAPPIST-1e
2456_01,PSO J318.5-22
2457_01,TRAPPIST-1e
2458_01,TRAPPIST-1e
2460_01,PSO J318.5-22
2461_01,TRAPPIST-1e
2462_01,PSO J318.5-22
2463_01,TRAPPIST-1e
2466_01,TRAPPIST-1e
2467_01,TRAPPIST-1e
2470_01,TRAPPIST-1e
2470_02,TRAPPIST-1e
2471_01,TRAPPIST-1e
2472_01,TRAPPIST-1e
2474_01,TRAPPIST-1e
2475_01,TRAPPIST-1e
2476_01,TRAPPIST-1e
2477_01,TRAPPIST-1e
2477_02,55 Cancri e
2478_01,TRAPPIST-1e
2479_01,PSO J318.5-22
2480_01,55 Cancri e
2483_01,55 Cancri e
2486_01,TRAPPIST-1e
2486_02,TRAPPIST-1e
2488_01,TRAPPIST-1e
2489_01,TRAPPIST-1e
2491_01,PSO J318.5-22
2492_01,TRAPPIST-1e
2496_01,TRAPPIST-1e
2497_01,55 Cancri e
2498_01,TRAPPIST-1e
2499_01,55 Cancri e
2500_01,TRAPPIST-1e
2502_01,TRAPPIST-1e
2503_01,TRAPPIST-1e
2503_02,TRAPPIST-1e
2505_01,TRAPPIST-1e
2505_02,TRAPPIST-1e
2506_01,55 Cancri e
2506_02,55 Cancri e
2506_03,55 Cancri e
2508_01,55 Cancri e
2508_02,TRAPPIST-1e
2509_01,TRAPPIST-1e
2510_01,TRAPPIST-1e
2512_01,55 Cancri e
2512_02,55 Cancri e
2513_01,TRAPPIST-1e
2515_01,55 Cancri e
2515_02,55 Cancri e
2516_01,55 Cancri e
2518_01,TRAPPIST-1e
2518_02,55 Cancri e
2519_01,TRAPPIST-1e
2520_01,TRAPPIST-1e
2521_01,TRAPPIST-1e
2522_01,TRAPPIST-1e
2523_01,55 Cancri e
2524_01,55 Cancri e
2526_01,55 Cancri e
2527_01,PSO J318.5-22
2528_01,TRAPPIST-1e
2530_01,TRAPPIST-1e
2531_01,PSO J318.5-22
2532_01,TRAPPIST-1e
2532_02,TRAPPIST-1e
2534_01,55 Cancri e
2534_02,55 Cancri e
2535_01,TRAPPIST-1e
2537_01,PSO J318.5-22
2540_01,TRAPPIST-1e
2541_01,TRAPPIST-1e
2542_01,TRAPPIST-1e
2544_01,55 Cancri e
2544_02,TRAPPIST-1e
2545_01,55 Cancri e
2546_01,TRAPPIST-1e
2547_01,55 Cancri e
2547_02,55 Cancri e
2548_01,TRAPPIST-1e
2549_01,TRAPPIST-1e
2549_02,TRAPPIST-1e
2549_03,TRAPPIST-1e
2550_01,TRAPPIST-1e
2551_01,TRAPPIST-1e
2552_01,TRAPPIST-1e
2552_02,55 Cancri e
2552_03,55 Cancri e
2553_01,TRAPPIST-1e
2555_01,55 Cancri e
2555_02,TRAPPIST-1e
2557_01,TRAPPIST-1e
2558_01,TRAPPIST-1e
2558_02,TRAPPIST-1e
2558_03,TRAPPIST-1e
2558_04,TRAPPIST-1e
2559_01,TRAPPIST-1e
2560_01,PSO J318.5-22
2560_02,TRAPPIST-1e
2560_03,TRAPPIST-1e
2561_01,TRAPPIST-1e
2562_01,TRAPPIST-1e
2562_02,TRAPPIST-1e
2564_01,TRAPPIST-1e
2565_01,TRAPPIST-1e
2565_02,TRAPPIST-1e
2571_01,TRAPPIST-1e
2572_01,55 Cancri e
2572_02,55 Cancri e
2573_01,55 Cancri e
2574_01,TRAPPIST-1e
2578_01,TRAPPIST-1e
2580_01,TRAPPIST-1e
2581_01,TRAPPIST-1e
2581_02,TRAPPIST-1e
2582_01,TRAPPIST-1e
2584_01,PSO J318.5-22
2588_01,TRAPPIST-1e
2589_01,TRAPPIST-1e
2589_02,55 Cancri e
2589_03,TRAPPIST-1e
2589_04,TRAPPIST-1e
2589_05,TRAPPIST-1e
2590_01,TRAPPIST-1e
2590_02,TRAPPIST-1e
2590_03,PSO J318.5-22
2591_01,PSO J318.5-22
2591_02,TRAPPIST-1e
2592_01,TRAPPIST-1e
2592_02,TRAPPIST-1e
2593_01,TRAPPIST-1e
2594_01,TRAPPIST-1e
2595_01,55 Cancri e
2595_02,TRAPPIST-1e
2595_03,TRAPPIST-1e
2595_04,TRAPPIST-1e
2596_01,TRAPPIST-1e
2596_02,TRAPPIST-1e
2597_01,TRAPPIST-1e
2597_02,55 Cancri e
2598_01,TRAPPIST-1e
2599_01,TRAPPIST-1e
2601_01,TRAPPIST-1e
2602_01,TRAPPIST-1e
2602_02,55 Cancri e
2602_03,TRAPPIST-1e
2605_01,55 Cancri e
2606_01,TRAPPIST-1e
2606_02,TRAPPIST-1e
2607_01,TRAPPIST-1e
2607_02,TRAPPIST-1e
2607_03,55 Cancri e
2607_04,TRAPPIST-1e
2609_01,PSO J318.5-22
2616_01,TRAPPIST-1e
2617_01,PSO J318.5-22
2618_01,TRAPPIST-1e
2619_01,55 Cancri e
2622_01,55 Cancri e
2624_01,TRAPPIST-1e
2625_01,TRAPPIST-1e
2625_02,TRAPPIST-1e
2626_01,TRAPPIST-1e
2627_01,PSO J318.5-22
2628_01,55 Cancri e
2628_02,55 Cancri e
2629_01,TRAPPIST-1e
2631_01,55 Cancri e
2633_01,55 Cancri e
2634_01,TRAPPIST-1e
2635_01,TRAPPIST-1e
2636_01,TRAPPIST-1e
2638_01,TRAPPIST-1e
2640_01,TRAPPIST-1e
2641_01,PSO J318.5-22
2642_01,TRAPPIST-1e
2643_01,PSO J318.5-22
2645_01,TRAPPIST-1e
2645_02,TRAPPIST-1e
2645_03,TRAPPIST-1e
2645_04,55 Cancri e
2645_05,55 Cancri e
2646_01,55 Cancri e
2647_01,TRAPPIST-1e
2648_01,TRAPPIST-1e
2649_01,TRAPPIST-1e
2650_01,TRAPPIST-1e
2651_01,55 Cancri e
2652_01,TRAPPIST-1e
2655_01,TRAPPIST-1e
2657_01,TRAPPIST-1e
2658_01,TRAPPIST-1e
2659_01,TRAPPIST-1e
2660_01,TRAPPIST-1e
2661_01,TRAPPIST-1e
2661_02,TRAPPIST-1e
2662_01,55 Cancri e
2663_01,55 Cancri e
2664_01,PSO J318.5-22
2666_01,TRAPPIST-1e
2666_02,55 Cancri e
2668_01,55 Cancri e
2668_02,55 Cancri e
2670_01,TRAPPIST-1e
2671_01,55 Cancri e
2672_01,PSO J318.5-22
2675_01,TRAPPIST-1e
2676_01,55 Cancri e
2677_01,TRAPPIST-1e
2678_01,TRAPPIST-1e
2679_01,TRAPPIST-1e
2682_01,TRAPPIST-1e
2683_01,TRAPPIST-1e
2684_01,TRAPPIST-1e
2685_01,TRAPPIST-1e
2687_01,TRAPPIST-1e
2688_01,TRAPPIST-1e
2690_01,55 Cancri e
2691_01,TRAPPIST-1e
2692_01,TRAPPIST-1e
2693_01,TRAPPIST-1e
2693_02,55 Cancri e
2693_03,TRAPPIST-1e
2693_04,55 Cancri e
2695_01,TRAPPIST-1e
2697_01,TRAPPIST-1e
2698_01,TRAPPIST-1e
2700_01,TRAPPIST-1e
2701_01,PSO J318.5-22
2702_01,TRAPPIST-1e
2703_01,TRAPPIST-1e
2704_01,TRAPPIST-1e
2706_01,55 Cancri e
2707_01,TRAPPIST-1e
2707_02,PSO J318.5-22
2708_01,PSO J318.5-22
2709_01,TRAPPIST-1e
2709_02,TRAPPIST-1e
2709_03,TRAPPIST-1e
2709_04,TRAPPIST-1e
2712_01,TRAPPIST-1e
2713_01,TRAPPIST-1e
2714_01,55 Cancri e
2717_01,TRAPPIST-1e
2718_01,TRAPPIST-1e
2720_01,PSO J318.5-22
2720_02,TRAPPIST-1e
2720_03,TRAPPIST-1e
2721_01,PSO J318.5-22
2722_01,55 Cancri e
2723_01,TRAPPIST-1e
2723_02,TRAPPIST-1e
2724_01,55 Cancri e
2724_02,TRAPPIST-1e
2725_01,TRAPPIST-1e
2726_01,TRAPPIST-1e
2727_01,TRAPPIST-1e
2729_01,TRAPPIST-1e
2730_01,TRAPPIST-1e
2730_02,TRAPPIST-1e
2730_03,TRAPPIST-1e
2732_01,55 Cancri e
2732_02,55 Cancri e
2734_01,TRAPPIST-1e
2736_01,TRAPPIST-1e
2737_01,55 Cancri e
2737_02,TRAPPIST-1e
2738_01,TRAPPIST-1e
2739_01,PSO J318.5-22
2740_01,TRAPPIST-1e
2741_01,TRAPPIST-1e
2743_01,TRAPPIST-1e
2745_01,TRAPPIST-1e
2746_01,TRAPPIST-1e
2747_01,TRAPPIST-1e
2748_01,55 Cancri e
2750_01,TRAPPIST-1e
2751_01,TRAPPIST-1e
2752_01,TRAPPIST-1e
2752_02,PSO J318.5-22
2752_03,TRAPPIST-1e
2753_01,PSO J318.5-22
2754_01,TRAPPIST-1e
2755_01,55 Cancri e
2756_01,55 Cancri e
2758_01,PSO J318.5-22
2759_01,TRAPPIST-1e
2760_01,TRAPPIST-1e
2760_02,TRAPPIST-1e
2760_03,TRAPPIST-1e
2762_01,TRAPPIST-1e
2762_02,55 Cancri e
2763_01,TRAPPIST-1e
2764_01,TRAPPIST-1e
2765_01,TRAPPIST-1e
2768_01,TRAPPIST-1e
2768_02,TRAPPIST-1e
2768_03,TRAPPIST-1e
2769_01,PSO J318.5-22
2770_01,TRAPPIST-1e
2772_01,TRAPPIST-1e
2773_01,TRAPPIST-1e
2774_01,TRAPPIST-1e
2774_02,TRAPPIST-1e
2774_03,TRAPPIST-1e
2778_01,TRAPPIST-1e
2778_02,55 Cancri e
2780_01,TRAPPIST-1e
2781_01,TRAPPIST-1e
2783_01,55 Cancri e
2783_02,55 Cancri e
2784_01,TRAPPIST-1e
2785_01,TRAPPIST-1e
2786_01,PSO J318.5-22
2787_01,55 Cancri e
2788_01,PSO J318.5-22
2789_01,TRAPPIST-1e
2790_01,55 Cancri e
2790_02,55 Cancri e
2790_03,TRAPPIST-1e
2790_04,55 Cancri e
2790_05,55 Cancri e
2792_01,PSO J318.5-22
2793_01,TRAPPIST-1e
2795_01,TRAPPIST-1e
2795_02,TRAPPIST-1e
2796_01,55 Cancri e
2797_01,TRAPPIST-1e
2798_01,TRAPPIST-1e
2798_02,55 Cancri e
2799_01,TRAPPIST-1e
2799_02,PSO J318.5-22
2801_01,TRAPPIST-1e
2802_01,TRAPPIST-1e
2805_01,TRAPPIST-1e
2806_01,TRAPPIST-1e
2807_01,TRAPPIST-1e
2807_02,PSO J318.5-22
2807_03,TRAPPIST-1e
2809_01,TRAPPIST-1e
2810_01,TRAPPIST-1e
2811_01,TRAPPIST-1e
2812_01,55 Cancri e
2813_01,TRAPPIST-1e
2814_01,PSO J318.5-22
2817_01,TRAPPIST-1e
2818_01,TRAPPIST-1e
2818_02,55 Cancri e
2818_03,TRAPPIST-1e
2819_01,TRAPPIST-1e
2820_01,TRAPPIST-1e
2821_01,55 Cancri e
2822_01,55 Cancri e
2822_02,TRAPPIST-1e
2822_03,55 Cancri e
2822_04,55 Cancri e
2822_05,TRAPPIST-1e
2823_01,TRAPPIST-1e
2824_01,55 Cancri e
2825_01,TRAPPIST-1e
2826_01,55 Cancri e
2826_02,TRAPPIST-1e
2831_01,TRAPPIST-1e
2831_02,TRAPPIST-1e
2832_01,TRAPPIST-1e
2834_01,TRAPPIST-1e
2835_01,55 Cancri e
2837_01,PSO J318.5-22
2838_01,TRAPPIST-1e
2839_01,TRAPPIST-1e
2840_01,55 Cancri e
2843_01,TRAPPIST-1e
2846_01,TRAPPIST-1e
2847_01,TRAPPIST-1e
2852_01,TRAPPIST-1e
2853_01,TRAPPIST-1e
2854_01,55 Cancri e
2856_01,55 Cancri e
2857_01,PSO J318.5-22
2858_01,TRAPPIST-1e
2858_02,TRAPPIST-1e
2858_03,TRAPPIST-1e
2859_01,55 Cancri e
2860_01,PSO J318.5-22
2861_01,TRAPPIST-1e
2862_01,TRAPPIST-1e
2863_01,TRAPPIST-1e
2865_01,TRAPPIST-1e
2865_02,TRAPPIST-1e
2866_01,TRAPPIST-1e
2867_01,TRAPPIST-1e
2867_02,TRAPPIST-1e
2869_01,PSO J318.5-22
2870_01,TRAPPIST-1e
2871_01,TRAPPIST-1e
2871_02,TRAPPIST-1e
2872_01,PSO J318.5-22
2873_01,55 Cancri e
2875_01,55 Cancri e
2876_01,TRAPPIST-1e
2877_01,TRAPPIST-1e
2878_01,TRAPPIST-1e
2880_01,PSO J318.5-22
2881_01,55 Cancri e
2882_01,TRAPPIST-1e
2883_01,TRAPPIST-1e
2884_01,TRAPPIST-1e
2887_01,TRAPPIST-1e
2888_01,TRAPPIST-1e
2890_01,TRAPPIST-1e
2890_02,TRAPPIST-1e
2891_01,TRAPPIST-1e
2892_01,PSO J318.5-22
2892_02,55 Cancri e
2892_03,55 Cancri e
2892_04,TRAPPIST-1e
2892_05,TRAPPIST-1e
2893_01,55 Cancri e
2894_01,PSO J318.5-22
2897_01,TRAPPIST-1e
2899_01,TRAPPIST-1e
2900_01,TRAPPIST-1e
2901_01,TRAPPIST-1e
2901_02,PSO J318.5-22
2902_01,TRAPPIST-1e
2905_01,55 Cancri e
2906_01,TRAPPIST-1e
2907_01,TRAPPIST-1e
2908_01,TRAPPIST-1e
2908_02,TRAPPIST-1e
2909_01,55 Cancri e
2910_01,PSO J318.5-22
2912_01,TRAPPIST-1e
2913_01,TRAPPIST-1e
2919_01,TRAPPIST-1e
2919_02,TRAPPIST-1e
2919_03,TRAPPIST-1e
2920_01,TRAPPIST-1e
2925_01,TRAPPIST-1e
2925_02,55 Cancri e
2926_01,TRAPPIST-1e
2927_01,55 Cancri e
2928_01,55 Cancri e
2928_02,TRAPPIST-1e
2928_03,TRAPPIST-1e
2929_01,PSO J318.5-22
2930_01,TRAPPIST-1e
2934_01,PSO J318.5-22
2935_01,TRAPPIST-1e
2936_01,TRAPPIST-1e
2938_01,TRAPPIST-1e
2940_01,PSO J318.5-22
2941_01,TRAPPIST-1e
2942_01,TRAPPIST-1e
2943_01,TRAPPIST-1e
2944_01,TRAPPIST-1e
2944_02,PSO J318.5-22
2944_03,55 Cancri e
2944_04,TRAPPIST-1e
2945_01,55 Cancri e
