Source,Target,Amount
7250_01,RoomService,40
7252_01,RoomService,100
7256_01,RoomService,42
7258_01,RoomService,473
7259_01,RoomService,28
7260_01,RoomService,401
7271_01,RoomService,61
7273_01,RoomService,207
7274_01,RoomService,305
7280_01,RoomService,5959
7289_01,RoomService,360
7290_04,RoomService,83
7290_05,RoomService,31
7296_01,RoomService,627
7297_01,RoomService,678
7298_01,RoomService,185
7302_01,RoomService,728
7303_01,RoomService,3
7306_01,RoomService,1
7307_01,RoomService,19
7309_01,RoomService,738
7310_01,RoomService,1059
7313_01,RoomService,2754
7320_01,RoomService,814
7324_01,RoomService,15
7326_01,RoomService,2916
7327_01,RoomService,1413
7328_01,RoomService,399
7331_01,RoomService,1711
7332_01,RoomService,2
7336_01,RoomService,2
7338_01,RoomService,1318
7358_01,RoomService,3
7366_01,RoomService,821
7367_01,RoomService,2611
7367_02,RoomService,1236
7372_01,RoomService,2
7379_01,RoomService,9
7385_01,RoomService,40
7390_01,RoomService,240
7395_03,RoomService,4
7396_01,RoomService,6
7398_01,RoomService,105
7403_01,RoomService,294
7408_01,RoomService,193
7410_01,RoomService,85
7411_01,RoomService,1110
7419_01,RoomService,1
7422_01,RoomService,550
7425_02,RoomService,879
7429_01,RoomService,1126
7430_01,RoomService,549
7442_01,RoomService,20
7446_01,RoomService,960
7448_01,RoomService,244
7449_01,RoomService,120
7450_01,RoomService,509
7452_02,RoomService,286
7457_01,RoomService,1243
7460_01,RoomService,786
7477_01,RoomService,27
7483_01,RoomService,244
7485_01,RoomService,36
7487_01,RoomService,174
7488_01,RoomService,558
7492_01,RoomService,193
7494_01,RoomService,2
7495_01,RoomService,2
7498_01,RoomService,523
7498_03,RoomService,30
7499_01,RoomService,30
7500_01,RoomService,1770
7502_01,RoomService,66
7503_02,RoomService,1577
7505_01,RoomService,511
7506_01,RoomService,2110
7508_01,RoomService,3580
7509_01,RoomService,1442
7510_01,RoomService,1092
7512_01,RoomService,5
7517_01,RoomService,15
7518_02,RoomService,2502
7520_01,RoomService,1366
7521_01,RoomService,657
7525_01,RoomService,390
7534_01,RoomService,420
7535_01,RoomService,122
7538_01,RoomService,313
7538_02,RoomService,18
7542_01,RoomService,4
7544_01,RoomService,118
7553_01,RoomService,10
7561_01,RoomService,388
7565_01,RoomService,2
7568_01,RoomService,380
7569_01,RoomService,3591
7569_02,RoomService,828
7576_01,RoomService,30
7576_02,RoomService,2
7577_01,RoomService,80
7578_01,RoomService,653
7579_01,RoomService,1
7583_01,RoomService,32
7585_02,RoomService,8209
7586_01,RoomService,220
7601_01,RoomService,214
7604_02,RoomService,463
7605_01,RoomService,2484
7616_01,RoomService,11
7618_01,RoomService,761
7620_01,RoomService,3651
7626_01,RoomService,767
7628_01,RoomService,37
7628_02,RoomService,1103
7631_01,RoomService,81
7632_01,RoomService,2703
7641_01,RoomService,618
7643_01,RoomService,8
7646_02,RoomService,3010
7646_03,RoomService,145
7650_04,RoomService,711
7676_01,RoomService,2771
7678_01,RoomService,1132
7684_01,RoomService,812
7694_01,RoomService,574
7696_01,RoomService,751
7696_02,RoomService,1000
7698_01,RoomService,332
7700_01,RoomService,1144
7705_01,RoomService,5888
7707_01,RoomService,40
7708_01,RoomService,110
7709_01,RoomService,2647
7710_01,RoomService,118
7712_01,RoomService,1
7715_01,RoomService,1
7721_01,RoomService,83
7724_01,RoomService,338
7736_01,RoomService,1730
7739_01,RoomService,60
7741_02,RoomService,9
7747_01,RoomService,688
7748_01,RoomService,18
7749_02,RoomService,416
7754_01,RoomService,1
7761_01,RoomService,1
7763_01,RoomService,325
7764_01,RoomService,1405
7769_01,RoomService,98
7770_01,RoomService,527
7770_02,RoomService,748
7774_01,RoomService,1146
7775_01,RoomService,7
7778_01,RoomService,1199
7785_01,RoomService,406
7787_01,RoomService,258
7790_02,RoomService,810
7791_01,RoomService,19
7797_01,RoomService,358
7801_01,RoomService,1720
7802_01,RoomService,166
7810_01,RoomService,769
7812_01,RoomService,1333
7821_01,RoomService,535
7831_01,RoomService,1095
7832_01,RoomService,1823
7833_02,RoomService,11
7834_01,RoomService,482
7840_01,RoomService,328
7841_01,RoomService,6
7842_01,RoomService,52
7848_01,RoomService,1052
7849_01,RoomService,558
7853_01,RoomService,1227
7853_02,RoomService,166
7858_01,RoomService,9
7858_03,RoomService,634
7859_01,RoomService,550
7863_01,RoomService,99
7864_01,RoomService,19
7868_01,RoomService,6256
7872_03,RoomService,131
7873_01,RoomService,569
7881_01,RoomService,248
7884_01,RoomService,1610
7888_01,RoomService,37
7891_02,RoomService,34
7892_01,RoomService,196
7894_01,RoomService,46
7895_01,RoomService,102
7902_04,RoomService,1
7903_01,RoomService,472
7904_02,RoomService,485
7905_03,RoomService,1432
7910_01,RoomService,4
7914_03,RoomService,397
7919_01,RoomService,90
7922_01,RoomService,3030
7924_01,RoomService,589
7935_01,RoomService,84
7936_01,RoomService,7
7940_01,RoomService,580
7943_02,RoomService,2
7944_01,RoomService,31
7947_01,RoomService,1811
7950_03,RoomService,10
7952_01,RoomService,100
7952_02,RoomService,868
7954_01,RoomService,30
7955_01,RoomService,640
7960_01,RoomService,1
7967_01,RoomService,691
7968_01,RoomService,376
7981_01,RoomService,24
7981_02,RoomService,31
7984_03,RoomService,649
7985_01,RoomService,1969
7986_01,RoomService,838
7987_01,RoomService,3809
7994_01,RoomService,153
7996_01,RoomService,17
8005_03,RoomService,676
8020_01,RoomService,668
8024_01,RoomService,16
8027_02,RoomService,31
8029_01,RoomService,779
8034_02,RoomService,1222
8036_01,RoomService,172
8043_01,RoomService,5
8043_03,RoomService,1
8049_01,RoomService,6
8053_01,RoomService,1544
8056_02,RoomService,40
8058_01,RoomService,12
8060_01,RoomService,1369
8067_01,RoomService,1
8075_01,RoomService,355
8076_01,RoomService,1
8076_02,RoomService,2686
8077_01,RoomService,721
8079_01,RoomService,505
8081_01,RoomService,2
8082_02,RoomService,1842
8083_01,RoomService,595
8085_01,RoomService,635
8087_01,RoomService,33
8088_01,RoomService,1
8088_02,RoomService,3
8091_01,RoomService,18
8094_01,RoomService,19
8098_02,RoomService,9
8102_01,RoomService,4
8103_01,RoomService,81
8107_01,RoomService,48
8108_01,RoomService,150
8112_01,RoomService,90
8116_01,RoomService,49
8119_02,RoomService,6
8119_03,RoomService,97
8122_02,RoomService,79
8129_03,RoomService,381
8129_04,RoomService,3
8129_05,RoomService,44
8133_01,RoomService,831
8139_01,RoomService,11
8147_03,RoomService,18
8150_03,RoomService,691
8156_01,RoomService,90
8157_02,RoomService,1663
8158_01,RoomService,953
8161_01,RoomService,1157
8165_01,RoomService,279
8168_01,RoomService,7
8168_02,RoomService,293
8168_03,RoomService,644
8168_04,RoomService,4
8168_05,RoomService,753
8176_01,RoomService,5
8177_01,RoomService,116
8192_01,RoomService,539
8197_01,RoomService,598
8202_04,RoomService,19
8204_02,RoomService,209
8205_01,RoomService,625
8209_01,RoomService,6
8210_01,RoomService,1282
8212_01,RoomService,487
8216_01,RoomService,22
8219_01,RoomService,3
8222_01,RoomService,1054
8222_02,RoomService,32
8225_01,RoomService,85
8227_01,RoomService,14
8231_01,RoomService,201
8232_01,RoomService,5
8233_02,RoomService,72
8237_01,RoomService,511
8238_01,RoomService,749
8239_01,RoomService,499
8242_01,RoomService,2
8244_01,RoomService,1007
8248_02,RoomService,309
8252_01,RoomService,52
8257_01,RoomService,396
8260_01,RoomService,84
8264_01,RoomService,32
8267_01,RoomService,304
8270_01,RoomService,86
8271_01,RoomService,29
8282_01,RoomService,67
8287_01,RoomService,1242
8288_01,RoomService,1852
8288_02,RoomService,1150
8295_01,RoomService,1309
8297_01,RoomService,5
8301_01,RoomService,1722
8302_02,RoomService,4
8303_01,RoomService,218
8306_03,RoomService,836
8313_01,RoomService,467
8315_01,RoomService,380
8316_01,RoomService,532
8317_01,RoomService,2
8318_02,RoomService,1399
8318_03,RoomService,149
8326_01,RoomService,773
8330_01,RoomService,799
8333_01,RoomService,988
8335_01,RoomService,697
8338_02,RoomService,506
8341_01,RoomService,477
8343_01,RoomService,1403
8344_02,RoomService,30
8346_01,RoomService,41
8362_01,RoomService,49
8368_02,RoomService,336
8369_02,RoomService,435
8373_01,RoomService,1
8375_01,RoomService,64
8377_01,RoomService,963
8379_01,RoomService,462
8388_01,RoomService,781
8392_01,RoomService,86
8393_01,RoomService,163
8394_01,RoomService,9
8397_01,RoomService,2
8406_01,RoomService,1214
8407_01,RoomService,44
8410_01,RoomService,289
8420_01,RoomService,4210
8421_01,RoomService,1
8430_01,RoomService,324
8431_02,RoomService,1
8433_01,RoomService,341
8437_01,RoomService,52
8438_01,RoomService,725
8442_01,RoomService,857
8447_01,RoomService,1
8451_01,RoomService,1997
8454_01,RoomService,112
8457_01,RoomService,29
8458_05,RoomService,1004
8458_06,RoomService,1
8462_01,RoomService,32
8468_01,RoomService,1161
8470_01,RoomService,8243
8474_01,RoomService,39
8475_02,RoomService,2
8476_01,RoomService,244
8480_01,RoomService,188
8487_01,RoomService,65
8491_01,RoomService,319
8494_01,RoomService,770
8495_01,RoomService,18
8500_01,RoomService,49
8502_01,RoomService,1264
8503_01,RoomService,3784
8506_01,RoomService,490
8509_01,RoomService,21
8511_01,RoomService,590
8514_01,RoomService,870
8522_01,RoomService,3
8523_01,RoomService,53
8528_01,RoomService,11
8530_01,RoomService,2502
8535_01,RoomService,348
8537_02,RoomService,5327
8539_01,RoomService,59
8540_01,RoomService,686
8541_01,RoomService,1093
8541_02,RoomService,1914
8544_01,RoomService,114
8548_01,RoomService,129
8552_02,RoomService,387
8554_01,RoomService,487
8559_01,RoomService,3
8566_01,RoomService,3
8571_01,RoomService,5757
8573_01,RoomService,10
8574_02,RoomService,1042
8574_04,RoomService,1763
8580_01,RoomService,4
8584_01,RoomService,4
8585_01,RoomService,748
8587_01,RoomService,637
8589_01,RoomService,6
8594_01,RoomService,210
8598_03,RoomService,12
8599_01,RoomService,547
8602_02,RoomService,10
8604_01,RoomService,50
8606_02,RoomService,13
8611_01,RoomService,2
8612_01,RoomService,4
8614_01,RoomService,4
8616_01,RoomService,27
8617_01,RoomService,11
8619_01,RoomService,187
8620_01,RoomService,1234
8623_01,RoomService,9
8624_01,RoomService,135
8626_01,RoomService,1
8633_01,RoomService,2
8634_01,RoomService,1739
8635_01,RoomService,224
8637_02,RoomService,987
8637_03,RoomService,330
8639_02,RoomService,1455
8640_01,RoomService,133
8641_02,RoomService,1146
8643_01,RoomService,2048
8644_01,RoomService,20
8645_01,RoomService,1
8646_04,RoomService,3
8654_01,RoomService,777
8657_01,RoomService,200
8658_02,RoomService,345
8659_01,RoomService,125
8661_01,RoomService,886
8663_01,RoomService,450
8664_01,RoomService,909
8667_01,RoomService,733
8668_02,RoomService,806
8669_01,RoomService,949
8669_03,RoomService,506
8671_01,RoomService,1
8672_01,RoomService,21
8674_01,RoomService,4924
8681_01,RoomService,368
8683_01,RoomService,51
8684_01,RoomService,1
8695_01,RoomService,76
8700_01,RoomService,217
8701_01,RoomService,203
8703_01,RoomService,84
8704_02,RoomService,2239
8708_01,RoomService,679
8710_01,RoomService,312
8714_01,RoomService,1584
8716_01,RoomService,426
8717_01,RoomService,139
8722_02,RoomService,2002
8723_01,RoomService,32
8727_01,RoomService,34
8728_01,RoomService,258
8728_02,RoomService,694
8728_03,RoomService,1254
8728_04,RoomService,647
8728_07,RoomService,266
8729_01,RoomService,354
8732_01,RoomService,193
8733_01,RoomService,22
8735_01,RoomService,227
8741_03,RoomService,4
8743_01,RoomService,179
8744_01,RoomService,1613
8749_01,RoomService,947
8750_01,RoomService,24
8752_01,RoomService,2758
8753_02,RoomService,22
8754_01,RoomService,151
8757_01,RoomService,1
8759_01,RoomService,520
8759_02,RoomService,74
8760_01,RoomService,804
8762_01,RoomService,32
8769_01,RoomService,1
8770_03,RoomService,476
8773_01,RoomService,257
8779_01,RoomService,2
8783_01,RoomService,697
8785_01,RoomService,874
8787_01,RoomService,11
8790_01,RoomService,698
8796_02,RoomService,588
8796_05,RoomService,63
8796_07,RoomService,14
8798_01,RoomService,1771
8801_01,RoomService,10
8805_01,RoomService,570
8806_01,RoomService,81
8813_01,RoomService,413
8817_01,RoomService,586
8819_01,RoomService,857
8821_01,RoomService,198
8824_01,RoomService,128
8826_01,RoomService,1212
8826_02,RoomService,1369
8826_03,RoomService,1384
8827_01,RoomService,88
8830_01,RoomService,230
8834_01,RoomService,4
8836_01,RoomService,903
8842_01,RoomService,3
8845_01,RoomService,735
8848_01,RoomService,1037
8850_01,RoomService,1032
8852_02,RoomService,22
8853_01,RoomService,726
8860_04,RoomService,1054
8865_01,RoomService,121
8884_01,RoomService,1471
8885_01,RoomService,876
8891_01,RoomService,1186
8900_01,RoomService,23
8902_01,RoomService,16
8904_01,RoomService,522
8906_01,RoomService,720
8940_01,RoomService,771
8941_01,RoomService,1
8941_02,RoomService,528
8941_03,RoomService,1737
8944_03,RoomService,327
8945_02,RoomService,3036
8954_01,RoomService,1806
8956_04,RoomService,194
8964_01,RoomService,1708
8966_01,RoomService,1231
8967_01,RoomService,13
8975_01,RoomService,503
8975_02,RoomService,1
8976_01,RoomService,1
8977_01,RoomService,324
8978_01,RoomService,24
8981_01,RoomService,311
8983_01,RoomService,42
8989_04,RoomService,80
8992_01,RoomService,479
8993_01,RoomService,32
8996_01,RoomService,2101
8997_02,RoomService,604
8999_01,RoomService,2555
9003_01,RoomService,2
9011_01,RoomService,2
9012_01,RoomService,224
9013_01,RoomService,128
9013_02,RoomService,38
9015_01,RoomService,3
9019_01,RoomService,304
9021_01,RoomService,522
9021_02,RoomService,1297
9024_01,RoomService,63
9028_01,RoomService,1
9029_01,RoomService,3146
9030_01,RoomService,1954
9035_01,RoomService,266
9037_01,RoomService,1410
9046_02,RoomService,6899
9052_02,RoomService,1006
9057_01,RoomService,132
9059_01,RoomService,866
9061_01,RoomService,887
9064_01,RoomService,815
9066_01,RoomService,1269
9068_01,RoomService,1062
9072_02,RoomService,160
9072_03,RoomService,455
9073_01,RoomService,24
9077_01,RoomService,23
9079_01,RoomService,1
9080_01,RoomService,34
9084_01,RoomService,1258
9085_02,RoomService,11
9089_01,RoomService,866
9098_01,RoomService,8
9103_01,RoomService,3402
9106_01,RoomService,1736
9108_02,RoomService,15
9111_01,RoomService,1478
9115_01,RoomService,1215
9118_02,RoomService,37
9120_01,RoomService,101
9124_01,RoomService,733
9128_01,RoomService,794
9132_01,RoomService,2575
9132_02,RoomService,1789
9134_01,RoomService,590
9136_01,RoomService,6
9137_01,RoomService,3
9139_01,RoomService,410
9142_01,RoomService,83
9144_01,RoomService,1
9150_01,RoomService,1
9159_01,RoomService,169
9160_01,RoomService,640
9164_01,RoomService,574
9165_01,RoomService,9
9168_01,RoomService,23
9169_01,RoomService,48
9170_01,RoomService,1060
9172_01,RoomService,724
9174_01,RoomService,65
9178_01,RoomService,49
9179_02,RoomService,459
9180_01,RoomService,148
9181_01,RoomService,270
9185_01,RoomService,698
9189_01,RoomService,87
9190_01,RoomService,802
9194_02,RoomService,1003
9196_02,RoomService,1
9196_03,RoomService,381
9197_04,RoomService,1569
9202_01,RoomService,8586
9208_02,RoomService,757
9217_01,RoomService,15
9219_02,RoomService,6
9220_01,RoomService,2
9220_03,RoomService,623
9224_01,RoomService,745
9225_01,RoomService,1
9226_01,RoomService,676
9233_01,RoomService,3
9234_01,RoomService,6
9235_01,RoomService,8
9239_01,RoomService,2
9241_01,RoomService,699
9242_01,RoomService,102
9248_01,RoomService,28
9257_01,RoomService,39
9259_01,RoomService,1030
9272_01,RoomService,240
9272_02,RoomService,86
9275_02,RoomService,1
9280_02,RoomService,126
