Source,Target,Amount
6477_02,VRDeck,557
6480_01,VRDeck,15
6481_01,VRDeck,3
6487_01,VRDeck,1030
6488_01,VRDeck,4
6490_02,VRDeck,290
6490_03,VRDeck,1166
6490_04,VRDeck,5
6500_01,VRDeck,785
6503_01,VRDeck,1363
6508_01,VRDeck,5
6509_01,VRDeck,39
6510_01,VRDeck,5531
6511_01,VRDeck,533
6512_03,VRDeck,2236
6514_01,VRDeck,158
6514_02,VRDeck,4
6520_01,VRDeck,3
6525_01,VRDeck,512
6539_01,VRDeck,4056
6544_01,VRDeck,175
6546_01,VRDeck,1
6548_01,VRDeck,4
6552_01,VRDeck,62
6553_01,VRDeck,744
6557_01,VRDeck,4085
6558_01,VRDeck,43
6560_01,VRDeck,31
6561_01,VRDeck,2056
6562_01,VRDeck,815
6563_01,VRDeck,470
6563_02,VRDeck,784
6565_01,VRDeck,25
6565_02,VRDeck,1393
6567_02,VRDeck,845
6573_01,VRDeck,5
6574_01,VRDeck,3014
6582_01,VRDeck,35
6583_01,VRDeck,80
6585_02,VRDeck,2
6590_02,VRDeck,4088
6591_01,VRDeck,640
6593_02,VRDeck,58
6601_01,VRDeck,638
6608_01,VRDeck,1548
6616_01,VRDeck,10
6618_01,VRDeck,421
6620_01,VRDeck,218
6621_01,VRDeck,8
6624_01,VRDeck,498
6628_01,VRDeck,50
6630_01,VRDeck,4
6635_01,VRDeck,15
6635_02,VRDeck,1675
6643_01,VRDeck,672
6650_01,VRDeck,796
6652_01,VRDeck,18
6660_01,VRDeck,53
6663_02,VRDeck,16
6665_02,VRDeck,182
6665_04,VRDeck,5496
6668_01,VRDeck,239
6668_02,VRDeck,18
6669_01,VRDeck,2
6673_01,VRDeck,13
6674_01,VRDeck,11
6674_05,VRDeck,475
6675_01,VRDeck,170
6675_02,VRDeck,1495
6681_01,VRDeck,12
6684_02,VRDeck,764
6684_03,VRDeck,1638
6697_01,VRDeck,774
6698_01,VRDeck,124
6708_03,VRDeck,1279
6722_02,VRDeck,2035
6725_01,VRDeck,211
6726_01,VRDeck,15
6727_01,VRDeck,338
6729_01,VRDeck,21
6729_03,VRDeck,2
6734_01,VRDeck,8
6736_01,VRDeck,6
6741_01,VRDeck,71
6741_02,VRDeck,22
6742_01,VRDeck,1
6744_01,VRDeck,3
6744_02,VRDeck,48
6748_04,VRDeck,539
6750_01,VRDeck,364
6754_01,VRDeck,896
6756_01,VRDeck,19
6756_02,VRDeck,6
6758_01,VRDeck,25
6760_01,VRDeck,5
6763_01,VRDeck,104
6764_02,VRDeck,23
6766_01,VRDeck,137
6773_01,VRDeck,3047
6778_01,VRDeck,1417
6779_01,VRDeck,322
6784_01,VRDeck,698
6784_02,VRDeck,401
6787_07,VRDeck,630
6792_01,VRDeck,40
6796_01,VRDeck,52
6798_01,VRDeck,742
6801_01,VRDeck,440
6802_01,VRDeck,672
6805_01,VRDeck,1
6808_01,VRDeck,599
6813_01,VRDeck,115
6816_02,VRDeck,75
6817_01,VRDeck,431
6818_01,VRDeck,9
6821_01,VRDeck,204
6822_01,VRDeck,163
6825_02,VRDeck,256
6826_01,VRDeck,15
6827_01,VRDeck,1949
6833_01,VRDeck,800
6844_01,VRDeck,890
6850_03,VRDeck,773
6851_01,VRDeck,18
6853_01,VRDeck,124
6857_01,VRDeck,33
6858_03,VRDeck,4674
6863_01,VRDeck,17
6865_01,VRDeck,3798
6866_01,VRDeck,57
6866_02,VRDeck,192
6868_01,VRDeck,25
6873_01,VRDeck,829
6883_01,VRDeck,398
6887_01,VRDeck,545
6889_01,VRDeck,59
6892_01,VRDeck,2
6895_01,VRDeck,1919
6898_01,VRDeck,18
6905_02,VRDeck,44
6906_01,VRDeck,14
6908_01,VRDeck,17074
6910_01,VRDeck,1
6912_01,VRDeck,318
6917_01,VRDeck,739
6920_01,VRDeck,975
6921_03,VRDeck,214
6921_04,VRDeck,372
6921_06,VRDeck,1
6925_01,VRDeck,108
6929_03,VRDeck,2
6939_01,VRDeck,1
6946_01,VRDeck,104
6947_02,VRDeck,567
6949_01,VRDeck,103
6951_01,VRDeck,40
6957_01,VRDeck,84
6960_01,VRDeck,777
6962_01,VRDeck,5
6963_01,VRDeck,2
6967_01,VRDeck,676
6968_01,VRDeck,7
6968_02,VRDeck,1318
6971_05,VRDeck,420
6971_06,VRDeck,1426
6972_01,VRDeck,667
6973_01,VRDeck,1541
6978_01,VRDeck,8
6981_01,VRDeck,628
6985_01,VRDeck,776
6988_01,VRDeck,1553
6990_01,VRDeck,2
6994_02,VRDeck,5499
6995_01,VRDeck,41
6996_01,VRDeck,3
6998_01,VRDeck,337
7005_01,VRDeck,25
7007_01,VRDeck,11
7007_02,VRDeck,813
7010_01,VRDeck,90
7010_02,VRDeck,1435
7014_01,VRDeck,1459
7019_02,VRDeck,722
7022_01,VRDeck,226
7022_02,VRDeck,2177
7026_01,VRDeck,3128
7037_01,VRDeck,1
7039_01,VRDeck,468
7044_01,VRDeck,229
7050_01,VRDeck,4
7051_01,VRDeck,369
7056_01,VRDeck,30
7061_01,VRDeck,40
7062_01,VRDeck,170
7068_01,VRDeck,595
7074_02,VRDeck,5
7078_01,VRDeck,14
7079_01,VRDeck,8
7082_01,VRDeck,87
7084_01,VRDeck,912
7086_01,VRDeck,16
7088_01,VRDeck,3
7089_01,VRDeck,182
7094_01,VRDeck,328
7096_02,VRDeck,2325
7097_01,VRDeck,41
7097_02,VRDeck,189
7097_03,VRDeck,2905
7097_04,VRDeck,12
7098_01,VRDeck,78
7104_01,VRDeck,391
7104_02,VRDeck,485
7110_01,VRDeck,546
7113_01,VRDeck,757
7113_02,VRDeck,109
7114_01,VRDeck,184
7119_01,VRDeck,239
7120_01,VRDeck,1201
7126_01,VRDeck,34
7127_01,VRDeck,42
7128_01,VRDeck,3
7128_02,VRDeck,52
7128_03,VRDeck,2714
7132_01,VRDeck,24
7137_01,VRDeck,27
7140_01,VRDeck,738
7142_01,VRDeck,45
7148_01,VRDeck,66
7151_01,VRDeck,40
7155_01,VRDeck,16
7161_01,VRDeck,498
7162_01,VRDeck,731
7167_01,VRDeck,1
7168_01,VRDeck,84
7175_01,VRDeck,4
7176_02,VRDeck,920
7179_01,VRDeck,12
7182_01,VRDeck,355
7184_01,VRDeck,23
7186_02,VRDeck,22
7186_03,VRDeck,4304
7188_02,VRDeck,8169
7194_01,VRDeck,444
7199_01,VRDeck,1
7200_01,VRDeck,171
7203_01,VRDeck,632
7205_01,VRDeck,28
7206_01,VRDeck,444
7208_02,VRDeck,373
7219_04,VRDeck,3155
7219_06,VRDeck,50
7221_01,VRDeck,388
7225_01,VRDeck,75
7226_01,VRDeck,117
7229_01,VRDeck,19
7232_01,VRDeck,419
7235_01,VRDeck,2220
7246_01,VRDeck,23
7247_01,VRDeck,1150
7252_01,VRDeck,23
7253_01,VRDeck,1
7256_01,VRDeck,100
7257_02,VRDeck,779
7259_01,VRDeck,370
7260_01,VRDeck,126
7268_01,VRDeck,764
7271_01,VRDeck,60
7289_01,VRDeck,66
7290_04,VRDeck,736
7292_01,VRDeck,378
7296_01,VRDeck,130
7303_01,VRDeck,896
7306_01,VRDeck,718
7320_01,VRDeck,181
7322_01,VRDeck,2027
7323_01,VRDeck,423
7324_01,VRDeck,71
7328_01,VRDeck,187
7330_01,VRDeck,2960
7331_01,VRDeck,8
7332_01,VRDeck,787
7336_01,VRDeck,962
7337_01,VRDeck,4041
7339_01,VRDeck,473
7340_01,VRDeck,1967
7342_01,VRDeck,558
7343_01,VRDeck,605
7344_01,VRDeck,952
7347_01,VRDeck,239
7353_01,VRDeck,10
7353_03,VRDeck,2577
7358_01,VRDeck,634
7359_01,VRDeck,135
7370_01,VRDeck,486
7372_01,VRDeck,1147
7387_01,VRDeck,32
7390_01,VRDeck,10
7393_01,VRDeck,782
7395_03,VRDeck,197
7395_04,VRDeck,2470
7398_01,VRDeck,17
7399_01,VRDeck,544
7402_01,VRDeck,186
7406_01,VRDeck,7
7416_01,VRDeck,1845
7419_02,VRDeck,6
7422_01,VRDeck,5
7431_01,VRDeck,756
7446_01,VRDeck,168
7448_01,VRDeck,124
7449_01,VRDeck,175
7450_01,VRDeck,2
7452_02,VRDeck,548
7455_01,VRDeck,400
7457_01,VRDeck,34
7459_01,VRDeck,845
7478_01,VRDeck,50
7481_01,VRDeck,1778
7483_01,VRDeck,800
7485_01,VRDeck,159
7494_01,VRDeck,397
7496_01,VRDeck,97
7498_01,VRDeck,782
7501_01,VRDeck,320
7502_01,VRDeck,625
7503_02,VRDeck,560
7504_01,VRDeck,86
7506_01,VRDeck,1
7508_01,VRDeck,90
7513_01,VRDeck,6
7518_02,VRDeck,484
7520_01,VRDeck,311
7521_01,VRDeck,394
7522_01,VRDeck,908
7525_01,VRDeck,4914
7527_01,VRDeck,47
7535_01,VRDeck,565
7538_01,VRDeck,12424
7542_01,VRDeck,844
7543_01,VRDeck,56
7549_01,VRDeck,119
7553_01,VRDeck,565
7559_01,VRDeck,423
7561_01,VRDeck,140
7565_01,VRDeck,1282
7565_03,VRDeck,5913
7568_01,VRDeck,8
7569_01,VRDeck,120
7576_01,VRDeck,52
7576_02,VRDeck,1360
7584_03,VRDeck,1776
7585_02,VRDeck,54
7585_03,VRDeck,11
7586_01,VRDeck,951
7595_01,VRDeck,93
7599_01,VRDeck,223
7609_01,VRDeck,1392
7625_01,VRDeck,683
7628_02,VRDeck,659
7630_01,VRDeck,645
7631_01,VRDeck,1261
7633_01,VRDeck,1
7643_01,VRDeck,7401
7646_01,VRDeck,1037
7646_02,VRDeck,904
7646_03,VRDeck,61
7647_01,VRDeck,37
7676_01,VRDeck,10
7678_01,VRDeck,608
7683_01,VRDeck,25
7684_01,VRDeck,262
7687_01,VRDeck,1175
7692_01,VRDeck,112
7693_01,VRDeck,347
7694_01,VRDeck,2
7696_01,VRDeck,77
7698_01,VRDeck,86
7707_01,VRDeck,1413
7708_01,VRDeck,1
7709_01,VRDeck,32
7710_01,VRDeck,619
7711_01,VRDeck,77
7712_01,VRDeck,2
7714_01,VRDeck,1686
7717_01,VRDeck,344
7727_01,VRDeck,224
7728_01,VRDeck,7621
7739_01,VRDeck,500
7744_01,VRDeck,1156
7748_01,VRDeck,64
7748_02,VRDeck,1080
7752_01,VRDeck,1
7754_01,VRDeck,1339
7757_02,VRDeck,872
7760_01,VRDeck,213
7761_01,VRDeck,553
7763_01,VRDeck,2
7764_01,VRDeck,163
7769_01,VRDeck,52
7770_01,VRDeck,30
7770_02,VRDeck,487
7774_01,VRDeck,518
7775_01,VRDeck,6027
7776_01,VRDeck,234
7782_01,VRDeck,9065
7782_02,VRDeck,4973
7785_01,VRDeck,387
7786_01,VRDeck,3372
7787_01,VRDeck,621
7789_01,VRDeck,741
7791_01,VRDeck,214
7793_01,VRDeck,2141
7797_01,VRDeck,131
7801_01,VRDeck,335
7802_01,VRDeck,1178
7806_01,VRDeck,1
7810_01,VRDeck,729
7813_01,VRDeck,85
7821_01,VRDeck,214
7824_01,VRDeck,6
7830_03,VRDeck,655
7833_01,VRDeck,1128
7833_02,VRDeck,15
7840_01,VRDeck,309
7847_01,VRDeck,281
7856_01,VRDeck,620
7858_01,VRDeck,811
7863_01,VRDeck,6
7864_01,VRDeck,3
7866_01,VRDeck,977
7868_01,VRDeck,21
7872_03,VRDeck,9
7873_02,VRDeck,1
7878_01,VRDeck,673
7879_01,VRDeck,162
7886_01,VRDeck,827
7888_01,VRDeck,177
7890_01,VRDeck,594
7891_02,VRDeck,29
7895_01,VRDeck,104
7899_02,VRDeck,10
7902_04,VRDeck,136
7905_01,VRDeck,224
7905_03,VRDeck,5034
7910_01,VRDeck,3
7914_03,VRDeck,5
7926_01,VRDeck,1216
7929_01,VRDeck,1217
7935_01,VRDeck,2
7937_01,VRDeck,461
7941_01,VRDeck,10
7943_02,VRDeck,4
7944_01,VRDeck,2577
7946_01,VRDeck,91
7950_03,VRDeck,85
7952_02,VRDeck,24
7954_01,VRDeck,780
7962_01,VRDeck,1340
7967_01,VRDeck,15
7968_01,VRDeck,31
7970_01,VRDeck,8
7972_02,VRDeck,3730
7974_01,VRDeck,115
7974_02,VRDeck,927
7981_01,VRDeck,15
7981_02,VRDeck,757
7987_01,VRDeck,1
7996_01,VRDeck,366
8005_01,VRDeck,124
8005_03,VRDeck,40
8006_01,VRDeck,371
8015_02,VRDeck,2302
8016_01,VRDeck,381
8018_01,VRDeck,26
8020_01,VRDeck,1
8023_01,VRDeck,1377
8024_01,VRDeck,89
8027_02,VRDeck,14
8036_01,VRDeck,1005
8036_02,VRDeck,891
8043_01,VRDeck,281
8043_02,VRDeck,1
8043_03,VRDeck,1367
8052_02,VRDeck,335
8054_01,VRDeck,571
8056_01,VRDeck,1567
8056_02,VRDeck,551
8058_01,VRDeck,1548
8059_01,VRDeck,1779
8060_01,VRDeck,29
8067_01,VRDeck,663
8068_01,VRDeck,614
8072_02,VRDeck,3173
8075_01,VRDeck,284
8076_01,VRDeck,2764
8076_02,VRDeck,2553
8079_01,VRDeck,110
8081_01,VRDeck,904
8084_01,VRDeck,2161
8085_01,VRDeck,25
8088_01,VRDeck,2336
8089_01,VRDeck,36
8091_01,VRDeck,779
8092_01,VRDeck,402
8092_03,VRDeck,517
8094_01,VRDeck,1781
8098_01,VRDeck,9033
8098_02,VRDeck,1
8098_04,VRDeck,386
8105_01,VRDeck,84
8107_01,VRDeck,534
8108_01,VRDeck,1
8112_01,VRDeck,588
8116_01,VRDeck,1136
8117_02,VRDeck,143
8119_02,VRDeck,13
8119_03,VRDeck,39
8120_01,VRDeck,1678
8122_02,VRDeck,659
8122_03,VRDeck,3557
8129_03,VRDeck,642
8129_04,VRDeck,788
8133_01,VRDeck,20
8136_02,VRDeck,8
8137_01,VRDeck,23
8143_01,VRDeck,712
8144_02,VRDeck,3854
8144_03,VRDeck,130
8147_01,VRDeck,92
8147_03,VRDeck,57
8148_01,VRDeck,257
8150_03,VRDeck,25
8156_01,VRDeck,56
8159_01,VRDeck,8
8162_01,VRDeck,1090
8164_01,VRDeck,900
8168_01,VRDeck,13
8168_02,VRDeck,200
8168_03,VRDeck,2
8168_04,VRDeck,831
8173_01,VRDeck,4
8176_01,VRDeck,3027
8177_01,VRDeck,227
8182_01,VRDeck,532
8189_01,VRDeck,2478
8191_01,VRDeck,4
8202_04,VRDeck,517
8202_05,VRDeck,8182
8204_01,VRDeck,748
8204_02,VRDeck,472
8213_01,VRDeck,881
8216_01,VRDeck,1
8217_01,VRDeck,746
8220_01,VRDeck,32
8225_01,VRDeck,248
8227_01,VRDeck,9
8231_02,VRDeck,587
8232_01,VRDeck,440
8233_01,VRDeck,18
8233_02,VRDeck,809
8235_01,VRDeck,249
8238_01,VRDeck,29
8239_01,VRDeck,1
8243_01,VRDeck,69
8247_01,VRDeck,173
8248_02,VRDeck,463
8252_01,VRDeck,79
8268_02,VRDeck,2346
8271_01,VRDeck,124
8273_01,VRDeck,515
8281_01,VRDeck,17
8282_01,VRDeck,86
8288_01,VRDeck,7
8288_02,VRDeck,11
8297_01,VRDeck,639
8300_01,VRDeck,676
8301_01,VRDeck,920
8306_03,VRDeck,49
8313_01,VRDeck,287
8314_01,VRDeck,6201
8314_02,VRDeck,654
8315_01,VRDeck,85
8319_01,VRDeck,75
8321_01,VRDeck,693
8322_01,VRDeck,3902
8326_01,VRDeck,1
8333_01,VRDeck,3098
8339_01,VRDeck,1797
8339_02,VRDeck,2065
8341_01,VRDeck,46
8342_01,VRDeck,293
8342_03,VRDeck,274
8345_01,VRDeck,248
8346_01,VRDeck,647
8362_01,VRDeck,46
8363_01,VRDeck,612
8363_02,VRDeck,2273
8366_04,VRDeck,616
8373_01,VRDeck,484
8375_01,VRDeck,640
8378_01,VRDeck,9
8379_01,VRDeck,240
8381_01,VRDeck,3
8382_01,VRDeck,2367
8383_06,VRDeck,2
8393_01,VRDeck,95
8394_01,VRDeck,1483
8395_01,VRDeck,319
8406_01,VRDeck,619
8407_01,VRDeck,9
8418_02,VRDeck,2684
8421_01,VRDeck,33
8423_01,VRDeck,733
8431_02,VRDeck,13
8433_01,VRDeck,16
8437_01,VRDeck,176
8444_01,VRDeck,2
8447_01,VRDeck,1491
8449_01,VRDeck,859
8449_02,VRDeck,562
8452_01,VRDeck,7953
8452_04,VRDeck,49
8457_01,VRDeck,270
8458_01,VRDeck,6329
8458_05,VRDeck,17
8458_06,VRDeck,119
8466_01,VRDeck,10
8470_01,VRDeck,2285
8471_01,VRDeck,45
8474_01,VRDeck,518
8475_01,VRDeck,1132
8475_02,VRDeck,1734
8476_01,VRDeck,23
8477_01,VRDeck,219
8480_01,VRDeck,555
8487_01,VRDeck,9811
8495_01,VRDeck,2
8502_01,VRDeck,337
8503_01,VRDeck,880
8503_02,VRDeck,3884
8504_01,VRDeck,1
8511_01,VRDeck,82
8512_01,VRDeck,10
8514_01,VRDeck,1288
8522_01,VRDeck,855
8523_01,VRDeck,6102
8530_01,VRDeck,29
8535_01,VRDeck,1
8536_01,VRDeck,12143
8541_02,VRDeck,228
8548_01,VRDeck,18
8551_01,VRDeck,2060
8554_01,VRDeck,7
8556_01,VRDeck,10028
8556_02,VRDeck,597
8566_01,VRDeck,591
8569_01,VRDeck,27
8572_01,VRDeck,6901
8573_01,VRDeck,791
8574_02,VRDeck,11
8580_01,VRDeck,442
8584_01,VRDeck,600
8586_01,VRDeck,1482
8587_01,VRDeck,2
8589_01,VRDeck,1116
8592_01,VRDeck,2123
8594_01,VRDeck,68
8598_03,VRDeck,624
8599_01,VRDeck,9
8605_01,VRDeck,293
8605_04,VRDeck,4051
8606_03,VRDeck,89
8607_01,VRDeck,100
8616_01,VRDeck,161
8618_01,VRDeck,1370
8619_01,VRDeck,236
8623_01,VRDeck,537
8624_01,VRDeck,928
8626_01,VRDeck,854
8628_01,VRDeck,686
8635_01,VRDeck,1384
8640_01,VRDeck,31
8642_01,VRDeck,625
8644_01,VRDeck,848
8644_02,VRDeck,1972
8646_02,VRDeck,334
8646_04,VRDeck,1964
8654_01,VRDeck,61
8656_01,VRDeck,4435
8656_02,VRDeck,1547
8658_02,VRDeck,116
8661_01,VRDeck,12
8671_01,VRDeck,1539
8681_01,VRDeck,2
8683_01,VRDeck,404
8684_01,VRDeck,488
8695_01,VRDeck,64
8700_01,VRDeck,728
8701_01,VRDeck,151
8703_01,VRDeck,1179
8709_01,VRDeck,70
8717_01,VRDeck,582
8719_01,VRDeck,994
8719_02,VRDeck,46
8723_01,VRDeck,1935
8727_01,VRDeck,658
8728_01,VRDeck,128
8728_07,VRDeck,748
8729_02,VRDeck,12685
8733_01,VRDeck,633
8735_01,VRDeck,707
8741_02,VRDeck,178
8744_01,VRDeck,7
8751_01,VRDeck,471
8753_01,VRDeck,89
8753_03,VRDeck,1157
8757_01,VRDeck,5
8759_01,VRDeck,77
8759_02,VRDeck,22
8762_01,VRDeck,99
8770_03,VRDeck,8
8770_04,VRDeck,7
8773_01,VRDeck,3
8776_01,VRDeck,570
8780_01,VRDeck,67
8781_01,VRDeck,93
8783_01,VRDeck,61
8789_02,VRDeck,188
8794_01,VRDeck,50
8796_02,VRDeck,168
8796_05,VRDeck,661
8796_06,VRDeck,7
8798_01,VRDeck,37
8799_01,VRDeck,42
8809_01,VRDeck,117
8811_01,VRDeck,2322
8813_01,VRDeck,347
8815_01,VRDeck,957
8816_05,VRDeck,180
8819_01,VRDeck,17
8821_01,VRDeck,4
8822_01,VRDeck,205
8824_01,VRDeck,473
8826_01,VRDeck,57
8826_02,VRDeck,377
8826_03,VRDeck,1
8828_01,VRDeck,1179
8834_01,VRDeck,792
8836_01,VRDeck,27
8840_01,VRDeck,2020
8842_01,VRDeck,36
8843_01,VRDeck,1
8845_01,VRDeck,1
8845_02,VRDeck,375
8853_01,VRDeck,275
8861_01,VRDeck,129
8862_01,VRDeck,15
8862_02,VRDeck,6262
8863_01,VRDeck,1
8865_01,VRDeck,47
8876_01,VRDeck,394
8878_01,VRDeck,906
8890_01,VRDeck,3675
8891_01,VRDeck,173
8900_01,VRDeck,113
8902_01,VRDeck,8
8903_01,VRDeck,810
8904_01,VRDeck,60
8910_01,VRDeck,7
8918_01,VRDeck,21
8919_01,VRDeck,93
8930_01,VRDeck,6
8932_01,VRDeck,41
8941_01,VRDeck,68
8942_01,VRDeck,349
8944_03,VRDeck,130
8945_01,VRDeck,128
8945_02,VRDeck,416
8948_01,VRDeck,11325
8948_02,VRDeck,995
8956_01,VRDeck,1989
8956_03,VRDeck,575
8956_08,VRDeck,741
8967_01,VRDeck,46
8969_01,VRDeck,2491
8970_01,VRDeck,11741
8975_01,VRDeck,68
8975_02,VRDeck,948
8976_01,VRDeck,803
8983_01,VRDeck,1057
8985_01,VRDeck,14
8989_01,VRDeck,3
8989_04,VRDeck,1320
8993_01,VRDeck,18
8996_01,VRDeck,19
8997_02,VRDeck,2
8998_02,VRDeck,5
9001_01,VRDeck,1
9003_01,VRDeck,555
9008_01,VRDeck,43
9012_01,VRDeck,62
9013_01,VRDeck,522
9013_02,VRDeck,1
9015_01,VRDeck,12392
9020_01,VRDeck,283
9021_01,VRDeck,27
9021_02,VRDeck,364
9023_01,VRDeck,21
9028_01,VRDeck,1
9030_01,VRDeck,7
9030_02,VRDeck,511
9031_01,VRDeck,32
9034_03,VRDeck,312
9034_04,VRDeck,1
9034_05,VRDeck,14
9035_01,VRDeck,452
9042_01,VRDeck,109
9046_02,VRDeck,2090
9052_01,VRDeck,3
9052_02,VRDeck,6
9060_01,VRDeck,390
9064_01,VRDeck,17
9068_01,VRDeck,1674
9069_04,VRDeck,7
9069_05,VRDeck,5057
9071_01,VRDeck,3
9073_01,VRDeck,181
9074_02,VRDeck,309
9075_01,VRDeck,20
9078_01,VRDeck,1556
9079_01,VRDeck,802
9081_02,VRDeck,754
9081_05,VRDeck,21
9085_01,VRDeck,51
9085_02,VRDeck,2064
9099_01,VRDeck,642
9103_01,VRDeck,197
9106_01,VRDeck,115
9110_01,VRDeck,854
9116_01,VRDeck,48
9118_01,VRDeck,163
9118_02,VRDeck,18
9128_01,VRDeck,1
9131_01,VRDeck,1077
9132_02,VRDeck,1
9136_01,VRDeck,3
9137_01,VRDeck,360
9139_01,VRDeck,10
9142_01,VRDeck,2002
9149_02,VRDeck,4521
9150_01,VRDeck,161
9157_01,VRDeck,632
9157_05,VRDeck,332
9159_01,VRDeck,52
9160_01,VRDeck,12
9165_01,VRDeck,727
9168_01,VRDeck,7819
9170_01,VRDeck,145
9172_01,VRDeck,1054
9173_01,VRDeck,426
9175_01,VRDeck,337
9176_01,VRDeck,197
9178_01,VRDeck,70
9179_02,VRDeck,125
9180_01,VRDeck,88
9183_01,VRDeck,5804
9184_01,VRDeck,482
9188_01,VRDeck,2
9194_01,VRDeck,3147
9194_02,VRDeck,15
9196_01,VRDeck,4
9196_02,VRDeck,126
9196_03,VRDeck,1317
9197_02,VRDeck,5839
9197_04,VRDeck,2252
9202_01,VRDeck,4
9211_01,VRDeck,74
9219_02,VRDeck,1164
9220_01,VRDeck,815
9220_03,VRDeck,53
9225_01,VRDeck,15
9226_01,VRDeck,12
9230_01,VRDeck,971
9234_01,VRDeck,23
9235_01,VRDeck,687
9250_01,VRDeck,188
9252_01,VRDeck,438
9272_02,VRDeck,329
9275_02,VRDeck,34
9275_03,VRDeck,330
9276_01,VRDeck,74
9280_01,VRDeck,3235
9280_02,VRDeck,12
